Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Feb  6 2022
command line - -import /home/danilo/cbc-test-set/neos-3426132-dieze.mps.gz -timeM elapsed -seconds 10800 -solve -quit (default strategy 1)
At line 1 NAME          neos-3426132-dieze
At line 2 ROWS
At line 574 COLUMNS
At line 23677 RHS
At line 23698 BOUNDS
At line 35249 ENDATA
Problem neos-3426132-dieze has 570 rows, 11550 columns and 22550 elements
Coin0008I neos-3426132-dieze read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 401.995 - 0.341042 seconds
Cgl0004I processed model has 570 rows, 11550 columns (11550 integer (2750 of which binary)) and 22550 elements
Coin3009W Conflict graph built in 0.009 seconds, density: 0.001%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0045I Cutoff increment increased from 0.0001 to 0.9999
Cbc0031I 979 added rows had average density of 15.916241
Cbc0013I At root node, 979 cuts changed objective from 401.9952 to 401.9952 in 10 passes
Cbc0014I Cut generator 0 (Probing) - 3175 row cuts average 5.4 elements, 0 column cuts (253 active)  in 1.830 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 7538 row cuts average 34.1 elements, 0 column cuts (0 active)  in 6.404 seconds - new frequency is -100
Cbc0014I Cut generator 2 (Knapsack) - 506 row cuts average 4.7 elements, 0 column cuts (0 active)  in 0.431 seconds - new frequency is -100
Cbc0014I Cut generator 3 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.002 seconds - new frequency is -100
Cbc0014I Cut generator 4 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.003 seconds - new frequency is -100
Cbc0014I Cut generator 5 (MixedIntegerRounding2) - 461 row cuts average 12.5 elements, 0 column cuts (0 active)  in 0.383 seconds - new frequency is -100
Cbc0014I Cut generator 6 (FlowCover) - 786 row cuts average 3.0 elements, 0 column cuts (0 active)  in 0.378 seconds - new frequency is -100
Cbc0014I Cut generator 7 (TwoMirCuts) - 5396 row cuts average 19.3 elements, 0 column cuts (0 active)  in 3.692 seconds - new frequency is -100
Cbc0014I Cut generator 8 (ZeroHalf) - 317 row cuts average 22.8 elements, 0 column cuts (0 active)  in 5.608 seconds - new frequency is -100
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible 401.9952 (52.00 seconds)
Cbc0010I After 67006 nodes, 29558 on tree, 453 best solution, best possible 401.9952 (4835.83 seconds)
Cbc0010I After 67017 nodes, 29563 on tree, 453 best solution, best possible 401.9952 (4836.55 seconds)
Cbc0010I After 67026 nodes, 29562 on tree, 453 best solution, best possible 401.9952 (4837.30 seconds)
Cbc0010I After 67038 nodes, 29562 on tree, 453 best solution, best possible 401.9952 (4838.05 seconds)
Cbc0010I After 67048 nodes, 29558 on tree, 453 best solution, best possible 401.9952 (4838.79 seconds)
Cbc0010I After 67058 nodes, 29556 on tree, 453 best solution, best possible 401.9952 (4839.54 seconds)
Cbc0010I After 67069 nodes, 29556 on tree, 453 best solution, best possible 401.9952 (4840.26 seconds)
Cbc0010I After 67079 nodes, 29556 on tree, 453 best solution, best possible 401.9952 (4840.98 seconds)
Cbc0010I After 67087 nodes, 29552 on tree, 453 best solution, best possible 401.9952 (4841.69 seconds)
Cbc0010I After 67097 nodes, 29551 on tree, 453 best solution, best possible 401.9952 (4842.44 seconds)
Cbc0010I After 67110 nodes, 29558 on tree, 453 best solution, best possible 401.9952 (4843.15 seconds)
Cbc0010I After 67122 nodes, 29558 on tree, 453 best solution, best possible 401.9952 (4843.92 seconds)
Cbc0010I After 67132 nodes, 29554 on tree, 453 best solution, best possible 401.9952 (4844.67 seconds)
Cbc0010I After 67143 nodes, 29557 on tree, 453 best solution, best possible 401.9952 (4845.46 seconds)
Cbc0010I After 67155 nodes, 29555 on tree, 453 best solution, best possible 401.9952 (4846.30 seconds)
Cbc0010I After 67165 nodes, 29554 on tree, 453 best solution, best possible 401.9952 (4847.02 seconds)
Cbc0010I After 67176 nodes, 29554 on tree, 453 best solution, best possible 401.9952 (4847.74 seconds)
Cbc0010I After 67187 nodes, 29558 on tree, 453 best solution, best possible 401.9952 (4848.45 seconds)
Cbc0010I After 67198 nodes, 29560 on tree, 453 best solution, best possible 401.9952 (4849.23 seconds)
Cbc0010I After 67207 nodes, 29560 on tree, 453 best solution, best possible 401.9952 (4849.96 seconds)
Cbc0010I After 67217 nodes, 29559 on tree, 453 best solution, best possible 401.9952 (4850.69 seconds)
Cbc0010I After 67228 nodes, 29556 on tree, 453 best solution, best possible 401.9952 (4851.45 seconds)
Cbc0010I After 67239 nodes, 29553 on tree, 453 best solution, best possible 401.9952 (4852.24 seconds)
Cbc0010I After 67250 nodes, 29551 on tree, 453 best solution, best possible 401.9952 (4852.96 seconds)
Cbc0010I After 67263 nodes, 29561 on tree, 453 best solution, best possible 401.9952 (4853.73 seconds)
Cbc0010I After 67277 nodes, 29562 on tree, 453 best solution, best possible 401.9952 (4854.45 seconds)
Cbc0010I After 67290 nodes, 29562 on tree, 453 best solution, best possible 401.9952 (4855.23 seconds)
Cbc0010I After 67302 nodes, 29560 on tree, 453 best solution, best possible 401.9952 (4855.95 seconds)
Cbc0010I After 67314 nodes, 29560 on tree, 453 best solution, best possible 401.9952 (4856.67 seconds)
Cbc0010I After 67324 nodes, 29557 on tree, 453 best solution, best possible 401.9952 (4857.39 seconds)
Cbc0010I After 67336 nodes, 29560 on tree, 453 best solution, best possible 401.9952 (4858.17 seconds)
Cbc0010I After 67347 nodes, 29559 on tree, 453 best solution, best possible 401.9952 (4858.98 seconds)
Cbc0010I After 67356 nodes, 29558 on tree, 453 best solution, best possible 401.9952 (4859.72 seconds)
Cbc0010I After 67367 nodes, 29557 on tree, 453 best solution, best possible 401.9952 (4860.53 seconds)
Cbc0010I After 67377 nodes, 29557 on tree, 453 best solution, best possible 401.9952 (4861.33 seconds)
Cbc0010I After 67389 nodes, 29561 on tree, 453 best solution, best possible 401.9952 (4862.16 seconds)
Cbc0010I After 67398 nodes, 29558 on tree, 453 best solution, best possible 401.9952 (4862.92 seconds)
Cbc0010I After 67407 nodes, 29559 on tree, 453 best solution, best possible 401.9952 (4863.66 seconds)
Cbc0010I After 67414 nodes, 29554 on tree, 453 best solution, best possible 401.9952 (4864.39 seconds)
Cbc0010I After 67424 nodes, 29555 on tree, 453 best solution, best possible 401.9952 (4865.15 seconds)
Cbc0010I After 67434 nodes, 29550 on tree, 453 best solution, best possible 401.9952 (4865.88 seconds)
Cbc0010I After 67452 nodes, 29567 on tree, 453 best solution, best possible 401.9952 (4866.60 seconds)
Cbc0010I After 67470 nodes, 29580 on tree, 453 best solution, best possible 401.9952 (4867.43 seconds)
Cbc0010I After 67482 nodes, 29582 on tree, 453 best solution, best possible 401.9952 (4868.19 seconds)
Cbc0010I After 67495 nodes, 29583 on tree, 453 best solution, best possible 401.9952 (4868.97 seconds)
Cbc0010I After 67504 nodes, 29581 on tree, 453 best solution, best possible 401.9952 (4869.68 seconds)
Cbc0010I After 67515 nodes, 29581 on tree, 453 best solution, best possible 401.9952 (4870.46 seconds)
Cbc0010I After 67525 nodes, 29581 on tree, 453 best solution, best possible 401.9952 (4871.19 seconds)
Cbc0010I After 67536 nodes, 29582 on tree, 453 best solution, best possible 401.9952 (4872.01 seconds)
Cbc0010I After 67545 nodes, 29577 on tree, 453 best solution, best possible 401.9952 (4872.76 seconds)
Cbc0010I After 67557 nodes, 29579 on tree, 453 best solution, best possible 401.9952 (4873.54 seconds)
Cbc0010I After 67566 nodes, 29580 on tree, 453 best solution, best possible 401.9952 (4874.28 seconds)
Cbc0010I After 67575 nodes, 29575 on tree, 453 best solution, best possible 401.9952 (4875.01 seconds)
Cbc0010I After 67588 nodes, 29576 on tree, 453 best solution, best possible 401.9952 (4875.75 seconds)
Cbc0010I After 67601 nodes, 29574 on tree, 453 best solution, best possible 401.9952 (4876.48 seconds)
Cbc0010I After 67618 nodes, 29580 on tree, 453 best solution, best possible 401.9952 (4877.24 seconds)
Cbc0010I After 67629 nodes, 29577 on tree, 453 best solution, best possible 401.9952 (4877.98 seconds)
Cbc0010I After 67640 nodes, 29575 on tree, 453 best solution, best possible 401.9952 (4878.69 seconds)
Cbc0010I After 67650 nodes, 29574 on tree, 453 best solution, best possible 401.9952 (4879.45 seconds)
Cbc0010I After 67661 nodes, 29572 on tree, 453 best solution, best possible 401.9952 (4880.19 seconds)
Cbc0010I After 67669 nodes, 29571 on tree, 453 best solution, best possible 401.9952 (4880.92 seconds)
Cbc0010I After 67680 nodes, 29570 on tree, 453 best solution, best possible 401.9952 (4881.67 seconds)
Cbc0010I After 67695 nodes, 29575 on tree, 453 best solution, best possible 401.9952 (4882.44 seconds)
Cbc0010I After 67707 nodes, 29571 on tree, 453 best solution, best possible 401.9952 (4883.22 seconds)
Cbc0010I After 67717 nodes, 29569 on tree, 453 best solution, best possible 401.9952 (4883.99 seconds)
Cbc0010I After 67729 nodes, 29568 on tree, 453 best solution, best possible 401.9952 (4884.70 seconds)
Cbc0010I After 67743 nodes, 29577 on tree, 453 best solution, best possible 401.9952 (4885.46 seconds)
Cbc0010I After 67752 nodes, 29572 on tree, 453 best solution, best possible 401.9952 (4886.26 seconds)
Cbc0010I After 67764 nodes, 29572 on tree, 453 best solution, best possible 401.9952 (4886.99 seconds)
Cbc0010I After 67774 nodes, 29569 on tree, 453 best solution, best possible 401.9952 (4887.71 seconds)
Cbc0010I After 67786 nodes, 29568 on tree, 453 best solution, best possible 401.9952 (4888.46 seconds)
Cbc0010I After 67797 nodes, 29566 on tree, 453 best solution, best possible 401.9952 (4889.19 seconds)
Cbc0010I After 67809 nodes, 29571 on tree, 453 best solution, best possible 401.9952 (4889.91 seconds)
Cbc0010I After 67821 nodes, 29569 on tree, 453 best solution, best possible 401.9952 (4890.75 seconds)
Cbc0010I After 67832 nodes, 29569 on tree, 453 best solution, best possible 401.9952 (4891.48 seconds)
Cbc0010I After 67842 nodes, 29568 on tree, 453 best solution, best possible 401.9952 (4892.29 seconds)
Cbc0010I After 67854 nodes, 29565 on tree, 453 best solution, best possible 401.9952 (4893.08 seconds)
Cbc0010I After 67865 nodes, 29565 on tree, 453 best solution, best possible 401.9952 (4893.82 seconds)
Cbc0010I After 67876 nodes, 29566 on tree, 453 best solution, best possible 401.9952 (4894.56 seconds)
Cbc0010I After 67887 nodes, 29567 on tree, 453 best solution, best possible 401.9952 (4895.34 seconds)
Cbc0010I After 67901 nodes, 29566 on tree, 453 best solution, best possible 401.9952 (4896.08 seconds)
Cbc0010I After 67908 nodes, 29562 on tree, 453 best solution, best possible 401.9952 (4896.80 seconds)
Cbc0010I After 67919 nodes, 29566 on tree, 453 best solution, best possible 401.9952 (4897.53 seconds)
Cbc0010I After 67929 nodes, 29562 on tree, 453 best solution, best possible 401.9952 (4898.33 seconds)
Cbc0010I After 67944 nodes, 29568 on tree, 453 best solution, best possible 401.9952 (4899.08 seconds)
Cbc0010I After 67956 nodes, 29566 on tree, 453 best solution, best possible 401.9952 (4899.81 seconds)
Cbc0010I After 67968 nodes, 29564 on tree, 453 best solution, best possible 401.9952 (4900.53 seconds)
Cbc0010I After 67980 nodes, 29564 on tree, 453 best solution, best possible 401.9952 (4901.32 seconds)
Cbc0010I After 67990 nodes, 29560 on tree, 453 best solution, best possible 401.9952 (4902.05 seconds)
Cbc0010I After 67998 nodes, 29558 on tree, 453 best solution, best possible 401.9952 (4902.85 seconds)
Cbc0010I After 68012 nodes, 29565 on tree, 453 best solution, best possible 401.9952 (4903.56 seconds)
Cbc0010I After 68025 nodes, 29567 on tree, 453 best solution, best possible 401.9952 (4904.34 seconds)
Cbc0010I After 68036 nodes, 29566 on tree, 453 best solution, best possible 401.9952 (4905.10 seconds)
Cbc0010I After 68047 nodes, 29567 on tree, 453 best solution, best possible 401.9952 (4905.88 seconds)
Cbc0010I After 68058 nodes, 29570 on tree, 453 best solution, best possible 401.9952 (4906.61 seconds)
Cbc0010I After 68069 nodes, 29572 on tree, 453 best solution, best possible 401.9952 (4907.33 seconds)
Cbc0010I After 68078 nodes, 29573 on tree, 453 best solution, best possible 401.9952 (4908.03 seconds)
Cbc0010I After 68086 nodes, 29568 on tree, 453 best solution, best possible 401.9952 (4908.76 seconds)
Cbc0010I After 68097 nodes, 29571 on tree, 453 best solution, best possible 401.9952 (4909.49 seconds)
Cbc0010I After 68106 nodes, 29568 on tree, 453 best solution, best possible 401.9952 (4910.35 seconds)
Cbc0010I After 68117 nodes, 29567 on tree, 453 best solution, best possible 401.9952 (4911.13 seconds)
Cbc0010I After 68128 nodes, 29570 on tree, 453 best solution, best possible 401.9952 (4911.85 seconds)
Cbc0010I After 68139 nodes, 29569 on tree, 453 best solution, best possible 401.9952 (4912.56 seconds)
Cbc0010I After 68150 nodes, 29569 on tree, 453 best solution, best possible 401.9952 (4913.28 seconds)
Cbc0010I After 68160 nodes, 29566 on tree, 453 best solution, best possible 401.9952 (4914.00 seconds)
Cbc0010I After 68171 nodes, 29564 on tree, 453 best solution, best possible 401.9952 (4914.74 seconds)
Cbc0010I After 68182 nodes, 29564 on tree, 453 best solution, best possible 401.9952 (4915.49 seconds)
Cbc0010I After 68194 nodes, 29568 on tree, 453 best solution, best possible 401.9952 (4916.20 seconds)
Cbc0010I After 68203 nodes, 29565 on tree, 453 best solution, best possible 401.9952 (4916.95 seconds)
Cbc0010I After 68214 nodes, 29566 on tree, 453 best solution, best possible 401.9952 (4917.67 seconds)
Cbc0010I After 68226 nodes, 29566 on tree, 453 best solution, best possible 401.9952 (4918.38 seconds)
Cbc0010I After 68237 nodes, 29564 on tree, 453 best solution, best possible 401.9952 (4919.09 seconds)
Cbc0010I After 68247 nodes, 29562 on tree, 453 best solution, best possible 401.9952 (4919.81 seconds)
Cbc0010I After 68257 nodes, 29561 on tree, 453 best solution, best possible 401.9952 (4920.53 seconds)
Cbc0010I After 68267 nodes, 29559 on tree, 453 best solution, best possible 401.9952 (4921.26 seconds)
Cbc0010I After 68281 nodes, 29568 on tree, 453 best solution, best possible 401.9952 (4921.99 seconds)
Cbc0010I After 68290 nodes, 29565 on tree, 453 best solution, best possible 401.9952 (4922.71 seconds)
Cbc0010I After 68300 nodes, 29561 on tree, 453 best solution, best possible 401.9952 (4923.42 seconds)
Cbc0010I After 68313 nodes, 29567 on tree, 453 best solution, best possible 401.9952 (4924.21 seconds)
Cbc0010I After 68325 nodes, 29571 on tree, 453 best solution, best possible 401.9952 (4924.98 seconds)
Cbc0010I After 68336 nodes, 29571 on tree, 453 best solution, best possible 401.9952 (4925.70 seconds)
Cbc0010I After 68345 nodes, 29569 on tree, 453 best solution, best possible 401.9952 (4926.41 seconds)
Cbc0010I After 68356 nodes, 29569 on tree, 453 best solution, best possible 401.9952 (4927.12 seconds)
Cbc0010I After 68366 nodes, 29569 on tree, 453 best solution, best possible 401.9952 (4927.83 seconds)
Cbc0010I After 68374 nodes, 29567 on tree, 453 best solution, best possible 401.9952 (4928.54 seconds)
Cbc0010I After 68385 nodes, 29567 on tree, 453 best solution, best possible 401.9952 (4929.32 seconds)
Cbc0010I After 68397 nodes, 29566 on tree, 453 best solution, best possible 401.9952 (4930.05 seconds)
Cbc0010I After 68406 nodes, 29564 on tree, 453 best solution, best possible 401.9952 (4930.81 seconds)
Cbc0010I After 68416 nodes, 29563 on tree, 453 best solution, best possible 401.9952 (4931.53 seconds)
Cbc0010I After 68427 nodes, 29563 on tree, 453 best solution, best possible 401.9952 (4932.34 seconds)
Cbc0010I After 68436 nodes, 29560 on tree, 453 best solution, best possible 401.9952 (4933.05 seconds)
Cbc0010I After 68451 nodes, 29569 on tree, 453 best solution, best possible 401.9952 (4933.82 seconds)
Cbc0010I After 68463 nodes, 29569 on tree, 453 best solution, best possible 401.9952 (4934.61 seconds)
Cbc0010I After 68474 nodes, 29567 on tree, 453 best solution, best possible 401.9952 (4935.34 seconds)
Cbc0010I After 68487 nodes, 29563 on tree, 453 best solution, best possible 401.9952 (4936.16 seconds)
Cbc0010I After 68499 nodes, 29565 on tree, 453 best solution, best possible 401.9952 (4936.89 seconds)
Cbc0010I After 68509 nodes, 29562 on tree, 453 best solution, best possible 401.9952 (4937.60 seconds)
Cbc0010I After 68520 nodes, 29558 on tree, 453 best solution, best possible 401.9952 (4938.34 seconds)
Cbc0010I After 68536 nodes, 29570 on tree, 453 best solution, best possible 401.9952 (4939.10 seconds)
Cbc0010I After 68547 nodes, 29569 on tree, 453 best solution, best possible 401.9952 (4939.86 seconds)
Cbc0010I After 68560 nodes, 29568 on tree, 453 best solution, best possible 401.9952 (4940.63 seconds)
Cbc0010I After 68571 nodes, 29567 on tree, 453 best solution, best possible 401.9952 (4941.42 seconds)
Cbc0010I After 68583 nodes, 29573 on tree, 453 best solution, best possible 401.9952 (4942.13 seconds)
Cbc0010I After 68595 nodes, 29571 on tree, 453 best solution, best possible 401.9952 (4942.87 seconds)
Cbc0010I After 68607 nodes, 29569 on tree, 453 best solution, best possible 401.9952 (4943.61 seconds)
Cbc0010I After 68617 nodes, 29567 on tree, 453 best solution, best possible 401.9952 (4944.38 seconds)
Cbc0010I After 68626 nodes, 29564 on tree, 453 best solution, best possible 401.9952 (4945.12 seconds)
Cbc0010I After 68637 nodes, 29565 on tree, 453 best solution, best possible 401.9952 (4945.96 seconds)
Cbc0010I After 68649 nodes, 29567 on tree, 453 best solution, best possible 401.9952 (4946.81 seconds)
Cbc0010I After 68661 nodes, 29569 on tree, 453 best solution, best possible 401.9952 (4947.54 seconds)
Cbc0010I After 68670 nodes, 29564 on tree, 453 best solution, best possible 401.9952 (4948.26 seconds)
Cbc0010I After 68679 nodes, 29563 on tree, 453 best solution, best possible 401.9952 (4948.98 seconds)
Cbc0010I After 68686 nodes, 29558 on tree, 453 best solution, best possible 401.9952 (4949.69 seconds)
Cbc0010I After 68696 nodes, 29555 on tree, 453 best solution, best possible 401.9952 (4950.42 seconds)
Cbc0010I After 68705 nodes, 29554 on tree, 453 best solution, best possible 401.9952 (4951.17 seconds)
Cbc0010I After 68724 nodes, 29573 on tree, 453 best solution, best possible 401.9952 (4951.93 seconds)
Cbc0010I After 68738 nodes, 29578 on tree, 453 best solution, best possible 401.9952 (4952.66 seconds)
Cbc0010I After 68748 nodes, 29574 on tree, 453 best solution, best possible 401.9952 (4953.52 seconds)
Cbc0010I After 68758 nodes, 29571 on tree, 453 best solution, best possible 401.9952 (4954.24 seconds)
Cbc0010I After 68769 nodes, 29570 on tree, 453 best solution, best possible 401.9952 (4954.98 seconds)
Cbc0010I After 68780 nodes, 29572 on tree, 453 best solution, best possible 401.9952 (4955.73 seconds)
Cbc0010I After 68790 nodes, 29568 on tree, 453 best solution, best possible 401.9952 (4956.45 seconds)
Cbc0010I After 68806 nodes, 29576 on tree, 453 best solution, best possible 401.9952 (4957.18 seconds)
Cbc0010I After 68820 nodes, 29575 on tree, 453 best solution, best possible 401.9952 (4957.91 seconds)
Cbc0010I After 68833 nodes, 29579 on tree, 453 best solution, best possible 401.9952 (4958.63 seconds)
Cbc0010I After 68844 nodes, 29578 on tree, 453 best solution, best possible 401.9952 (4959.34 seconds)
Cbc0010I After 68857 nodes, 29578 on tree, 453 best solution, best possible 401.9952 (4960.07 seconds)
Cbc0010I After 68868 nodes, 29580 on tree, 453 best solution, best possible 401.9952 (4960.82 seconds)
Cbc0010I After 68878 nodes, 29576 on tree, 453 best solution, best possible 401.9952 (4961.60 seconds)
Cbc0010I After 68890 nodes, 29577 on tree, 453 best solution, best possible 401.9952 (4962.33 seconds)
Cbc0010I After 68901 nodes, 29577 on tree, 453 best solution, best possible 401.9952 (4963.04 seconds)
Cbc0010I After 68912 nodes, 29577 on tree, 453 best solution, best possible 401.9952 (4963.77 seconds)
Cbc0010I After 68922 nodes, 29574 on tree, 453 best solution, best possible 401.9952 (4964.56 seconds)
Cbc0010I After 68931 nodes, 29571 on tree, 453 best solution, best possible 401.9952 (4965.33 seconds)
Cbc0010I After 68943 nodes, 29571 on tree, 453 best solution, best possible 401.9952 (4966.04 seconds)
Cbc0010I After 68954 nodes, 29568 on tree, 453 best solution, best possible 401.9952 (4966.76 seconds)
Cbc0010I After 68965 nodes, 29567 on tree, 453 best solution, best possible 401.9952 (4967.53 seconds)
Cbc0010I After 68979 nodes, 29573 on tree, 453 best solution, best possible 401.9952 (4968.37 seconds)
Cbc0010I After 68994 nodes, 29574 on tree, 453 best solution, best possible 401.9952 (4969.19 seconds)
Cbc0010I After 69003 nodes, 29574 on tree, 453 best solution, best possible 401.9952 (4969.91 seconds)
Cbc0010I After 69012 nodes, 29583 on tree, 453 best solution, best possible 401.9952 (4970.65 seconds)
Cbc0010I After 69030 nodes, 29601 on tree, 453 best solution, best possible 401.9952 (4971.40 seconds)
Cbc0010I After 69048 nodes, 29619 on tree, 453 best solution, best possible 401.9952 (4972.19 seconds)
Cbc0010I After 69069 nodes, 29640 on tree, 453 best solution, best possible 401.9952 (4972.92 seconds)
Cbc0010I After 69092 nodes, 29663 on tree, 453 best solution, best possible 401.9952 (4973.64 seconds)
Cbc0010I After 69115 nodes, 29686 on tree, 453 best solution, best possible 401.9952 (4974.36 seconds)
