Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Feb  6 2022
command line - -import /home/danilo/cbc-test-set/neos-2657525-crna.mps.gz -timeM elapsed -seconds 10800 -solve -quit (default strategy 1)
At line 1 NAME          neos-2657525-crna
At line 2 ROWS
At line 346 COLUMNS
At line 2071 RHS
At line 2144 BOUNDS
At line 2658 ENDATA
Problem neos-2657525-crna has 342 rows, 524 columns and 1690 elements
Coin0008I neos-2657525-crna read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 0 - 0.007514 seconds
Cgl0004I processed model has 256 rows, 436 columns (436 integer (121 of which binary)) and 1474 elements
Coin3009W Conflict graph built in 0.001 seconds, density: 0.056%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0031I 6 added rows had average density of 76.333333
Cbc0013I At root node, 6 cuts changed objective from 0 to 0 in 17 passes
Cbc0014I Cut generator 0 (Probing) - 2 row cuts average 15.0 elements, 0 column cuts (0 active)  in 0.140 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 58 row cuts average 275.3 elements, 0 column cuts (0 active)  in 0.130 seconds - new frequency is -100
Cbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.027 seconds - new frequency is -100
Cbc0014I Cut generator 3 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 4 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.004 seconds - new frequency is -100
Cbc0014I Cut generator 5 (MixedIntegerRounding2) - 13 row cuts average 16.0 elements, 0 column cuts (0 active)  in 0.015 seconds - new frequency is -100
Cbc0014I Cut generator 6 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.025 seconds - new frequency is -100
Cbc0014I Cut generator 7 (TwoMirCuts) - 81 row cuts average 86.6 elements, 0 column cuts (0 active)  in 0.069 seconds - new frequency is -100
Cbc0010I After 1 nodes, 2 on tree, 1e+50 best solution, best possible 0 (0.71 seconds)
Cbc0010I After 913327 nodes, 47925 on tree, 7.2305316 best solution, best possible 0 (4625.66 seconds)
Cbc0010I After 913433 nodes, 47922 on tree, 7.2305316 best solution, best possible 0 (4626.36 seconds)
Cbc0010I After 913528 nodes, 47914 on tree, 7.2305316 best solution, best possible 0 (4627.07 seconds)
Cbc0010I After 913637 nodes, 47923 on tree, 7.2305316 best solution, best possible 0 (4627.78 seconds)
Cbc0010I After 913751 nodes, 47916 on tree, 7.2305316 best solution, best possible 0 (4628.49 seconds)
Cbc0010I After 913819 nodes, 47912 on tree, 7.2305316 best solution, best possible 0 (4629.21 seconds)
Cbc0010I After 913883 nodes, 47914 on tree, 7.2305316 best solution, best possible 0 (4629.95 seconds)
Cbc0010I After 913966 nodes, 47926 on tree, 7.2305316 best solution, best possible 0 (4630.66 seconds)
Cbc0010I After 914061 nodes, 47938 on tree, 7.2305316 best solution, best possible 0 (4631.36 seconds)
Cbc0010I After 914230 nodes, 47974 on tree, 7.2305316 best solution, best possible 0 (4632.07 seconds)
Cbc0010I After 914388 nodes, 48000 on tree, 7.2305316 best solution, best possible 0 (4632.78 seconds)
Cbc0010I After 914551 nodes, 48025 on tree, 7.2305316 best solution, best possible 0 (4633.49 seconds)
Cbc0010I After 914691 nodes, 48053 on tree, 7.2305316 best solution, best possible 0 (4634.20 seconds)
Cbc0010I After 914859 nodes, 48079 on tree, 7.2305316 best solution, best possible 0 (4634.91 seconds)
Cbc0010I After 915024 nodes, 48108 on tree, 7.2305316 best solution, best possible 0 (4635.62 seconds)
Cbc0010I After 915148 nodes, 48097 on tree, 7.2305316 best solution, best possible 0 (4636.40 seconds)
Cbc0010I After 915415 nodes, 48078 on tree, 7.2305316 best solution, best possible 0 (4637.11 seconds)
Cbc0010I After 915739 nodes, 48071 on tree, 7.2305316 best solution, best possible 0 (4637.82 seconds)
Cbc0010I After 916031 nodes, 48044 on tree, 7.2305316 best solution, best possible 0 (4638.53 seconds)
Cbc0010I After 916268 nodes, 48022 on tree, 7.2305316 best solution, best possible 0 (4639.24 seconds)
Cbc0010I After 916500 nodes, 47979 on tree, 7.2305316 best solution, best possible 0 (4639.95 seconds)
Cbc0010I After 916716 nodes, 47928 on tree, 7.2305316 best solution, best possible 0 (4640.66 seconds)
Cbc0010I After 916859 nodes, 47898 on tree, 7.2305316 best solution, best possible 0 (4641.36 seconds)
Cbc0010I After 917045 nodes, 47863 on tree, 7.2305316 best solution, best possible 0 (4642.07 seconds)
Cbc0010I After 917150 nodes, 47869 on tree, 7.2305316 best solution, best possible 0 (4642.78 seconds)
Cbc0010I After 917229 nodes, 47885 on tree, 7.2305316 best solution, best possible 0 (4643.50 seconds)
Cbc0010I After 917350 nodes, 47908 on tree, 7.2305316 best solution, best possible 0 (4644.21 seconds)
Cbc0010I After 917440 nodes, 47908 on tree, 7.2305316 best solution, best possible 0 (4644.92 seconds)
Cbc0010I After 917522 nodes, 47920 on tree, 7.2305316 best solution, best possible 0 (4645.63 seconds)
Cbc0010I After 917575 nodes, 47939 on tree, 7.2305316 best solution, best possible 0 (4646.35 seconds)
Cbc0010I After 917648 nodes, 47973 on tree, 7.2305316 best solution, best possible 0 (4647.06 seconds)
Cbc0010I After 917678 nodes, 47987 on tree, 7.2305316 best solution, best possible 0 (4647.82 seconds)
Cbc0010I After 917710 nodes, 48000 on tree, 7.2305316 best solution, best possible 0 (4648.55 seconds)
Cbc0010I After 917768 nodes, 48022 on tree, 7.2305316 best solution, best possible 0 (4649.27 seconds)
Cbc0010I After 917805 nodes, 48036 on tree, 7.2305316 best solution, best possible 0 (4649.97 seconds)
Cbc0010I After 917872 nodes, 48060 on tree, 7.2305316 best solution, best possible 0 (4650.75 seconds)
Cbc0010I After 917912 nodes, 48079 on tree, 7.2305316 best solution, best possible 0 (4651.46 seconds)
Cbc0010I After 917962 nodes, 48097 on tree, 7.2305316 best solution, best possible 0 (4652.17 seconds)
Cbc0010I After 918055 nodes, 48106 on tree, 7.2305316 best solution, best possible 0 (4652.88 seconds)
Cbc0010I After 918203 nodes, 48080 on tree, 7.2305316 best solution, best possible 0 (4653.58 seconds)
Cbc0010I After 918402 nodes, 48059 on tree, 7.2305316 best solution, best possible 0 (4654.32 seconds)
Cbc0010I After 918570 nodes, 48015 on tree, 7.2305316 best solution, best possible 0 (4655.03 seconds)
Cbc0010I After 918782 nodes, 47976 on tree, 7.2305316 best solution, best possible 0 (4655.74 seconds)
Cbc0010I After 918934 nodes, 47961 on tree, 7.2305316 best solution, best possible 0 (4656.45 seconds)
Cbc0010I After 919053 nodes, 47966 on tree, 7.2305316 best solution, best possible 0 (4657.15 seconds)
Cbc0010I After 919184 nodes, 47991 on tree, 7.2305316 best solution, best possible 0 (4657.86 seconds)
Cbc0010I After 919350 nodes, 48017 on tree, 7.2305316 best solution, best possible 0 (4658.57 seconds)
Cbc0010I After 919505 nodes, 48047 on tree, 7.2305316 best solution, best possible 0 (4659.27 seconds)
Cbc0010I After 919691 nodes, 48051 on tree, 7.2305316 best solution, best possible 0 (4659.98 seconds)
Cbc0010I After 919842 nodes, 48047 on tree, 7.2305316 best solution, best possible 0 (4660.69 seconds)
Cbc0010I After 919995 nodes, 48050 on tree, 7.2305316 best solution, best possible 0 (4661.42 seconds)
Cbc0010I After 920194 nodes, 48013 on tree, 7.2305316 best solution, best possible 0 (4662.13 seconds)
Cbc0010I After 920283 nodes, 48016 on tree, 7.2305316 best solution, best possible 0 (4662.89 seconds)
Cbc0010I After 920421 nodes, 48006 on tree, 7.2305316 best solution, best possible 0 (4663.61 seconds)
Cbc0010I After 920645 nodes, 47973 on tree, 7.2305316 best solution, best possible 0 (4664.36 seconds)
Cbc0010I After 920772 nodes, 47923 on tree, 7.2305316 best solution, best possible 0 (4665.12 seconds)
Cbc0010I After 920868 nodes, 47900 on tree, 7.2305316 best solution, best possible 0 (4665.82 seconds)
Cbc0010I After 920938 nodes, 47884 on tree, 7.2305316 best solution, best possible 0 (4666.56 seconds)
Cbc0010I After 921020 nodes, 47883 on tree, 7.2305316 best solution, best possible 0 (4667.27 seconds)
Cbc0010I After 921083 nodes, 47910 on tree, 7.2305316 best solution, best possible 0 (4667.98 seconds)
Cbc0010I After 921140 nodes, 47932 on tree, 7.2305316 best solution, best possible 0 (4668.70 seconds)
Cbc0010I After 921194 nodes, 47958 on tree, 7.2305316 best solution, best possible 0 (4669.42 seconds)
Cbc0010I After 921253 nodes, 47984 on tree, 7.2305316 best solution, best possible 0 (4670.13 seconds)
Cbc0010I After 921311 nodes, 48008 on tree, 7.2305316 best solution, best possible 0 (4670.84 seconds)
Cbc0010I After 921362 nodes, 48026 on tree, 7.2305316 best solution, best possible 0 (4671.55 seconds)
Cbc0010I After 921391 nodes, 48039 on tree, 7.2305316 best solution, best possible 0 (4672.34 seconds)
Cbc0010I After 921435 nodes, 48060 on tree, 7.2305316 best solution, best possible 0 (4673.05 seconds)
Cbc0010I After 921486 nodes, 48090 on tree, 7.2305316 best solution, best possible 0 (4673.75 seconds)
Cbc0010I After 921527 nodes, 48098 on tree, 7.2305316 best solution, best possible 0 (4674.47 seconds)
Cbc0010I After 921607 nodes, 48135 on tree, 7.2305316 best solution, best possible 0 (4675.18 seconds)
Cbc0010I After 921674 nodes, 48154 on tree, 7.2305316 best solution, best possible 0 (4675.89 seconds)
Cbc0010I After 921736 nodes, 48178 on tree, 7.2305316 best solution, best possible 0 (4676.60 seconds)
Cbc0010I After 921802 nodes, 48196 on tree, 7.2305316 best solution, best possible 0 (4677.32 seconds)
Cbc0010I After 921871 nodes, 48210 on tree, 7.2305316 best solution, best possible 0 (4678.02 seconds)
Cbc0010I After 921952 nodes, 48243 on tree, 7.2305316 best solution, best possible 0 (4678.74 seconds)
Cbc0010I After 922030 nodes, 48250 on tree, 7.2305316 best solution, best possible 0 (4679.46 seconds)
Cbc0010I After 922149 nodes, 48247 on tree, 7.2305316 best solution, best possible 0 (4680.17 seconds)
Cbc0010I After 922307 nodes, 48217 on tree, 7.2305316 best solution, best possible 0 (4680.88 seconds)
Cbc0010I After 922449 nodes, 48206 on tree, 7.2305316 best solution, best possible 0 (4681.61 seconds)
Cbc0010I After 922553 nodes, 48195 on tree, 7.2305316 best solution, best possible 0 (4682.34 seconds)
Cbc0010I After 922705 nodes, 48183 on tree, 7.2305316 best solution, best possible 0 (4683.05 seconds)
Cbc0010I After 922861 nodes, 48167 on tree, 7.2305316 best solution, best possible 0 (4683.96 seconds)
Cbc0010I After 922956 nodes, 48162 on tree, 7.2305316 best solution, best possible 0 (4684.67 seconds)
Cbc0010I After 923091 nodes, 48155 on tree, 7.2305316 best solution, best possible 0 (4685.37 seconds)
Cbc0010I After 923208 nodes, 48154 on tree, 7.2305316 best solution, best possible 0 (4686.38 seconds)
Cbc0010I After 923319 nodes, 48134 on tree, 7.2305316 best solution, best possible 0 (4687.19 seconds)
Cbc0010I After 923322 nodes, 48132 on tree, 7.2305316 best solution, best possible 0 (4693.27 seconds)
Cbc0010I After 923428 nodes, 48132 on tree, 7.2305316 best solution, best possible 0 (4693.99 seconds)
Cbc0010I After 923500 nodes, 48131 on tree, 7.2305316 best solution, best possible 0 (4694.73 seconds)
Cbc0010I After 923620 nodes, 48137 on tree, 7.2305316 best solution, best possible 0 (4695.43 seconds)
Cbc0010I After 923781 nodes, 48134 on tree, 7.2305316 best solution, best possible 0 (4696.14 seconds)
Cbc0010I After 923886 nodes, 48134 on tree, 7.2305316 best solution, best possible 0 (4696.85 seconds)
Cbc0010I After 924003 nodes, 48128 on tree, 7.2305316 best solution, best possible 0 (4697.56 seconds)
Cbc0010I After 924163 nodes, 48125 on tree, 7.2305316 best solution, best possible 0 (4698.35 seconds)
Cbc0010I After 924223 nodes, 48125 on tree, 7.2305316 best solution, best possible 0 (4699.08 seconds)
Cbc0010I After 924334 nodes, 48107 on tree, 7.2305316 best solution, best possible 0 (4699.79 seconds)
Cbc0010I After 924392 nodes, 48099 on tree, 7.2305316 best solution, best possible 0 (4700.50 seconds)
Cbc0010I After 924602 nodes, 48091 on tree, 7.2305316 best solution, best possible 0 (4701.20 seconds)
Cbc0010I After 924852 nodes, 48083 on tree, 7.2305316 best solution, best possible 0 (4701.91 seconds)
Cbc0010I After 925176 nodes, 48088 on tree, 7.2305316 best solution, best possible 0 (4702.62 seconds)
Cbc0010I After 925320 nodes, 48083 on tree, 7.2305316 best solution, best possible 0 (4703.33 seconds)
Cbc0010I After 925472 nodes, 48072 on tree, 7.2305316 best solution, best possible 0 (4704.03 seconds)
Cbc0010I After 925612 nodes, 48063 on tree, 7.2305316 best solution, best possible 0 (4704.74 seconds)
Cbc0010I After 925704 nodes, 48077 on tree, 7.2305316 best solution, best possible 0 (4705.45 seconds)
Cbc0010I After 925741 nodes, 48072 on tree, 7.2305316 best solution, best possible 0 (4706.40 seconds)
Cbc0010I After 925807 nodes, 48056 on tree, 7.2305316 best solution, best possible 0 (4707.11 seconds)
Cbc0010I After 925932 nodes, 48051 on tree, 7.2305316 best solution, best possible 0 (4707.82 seconds)
Cbc0010I After 926077 nodes, 48025 on tree, 7.2305316 best solution, best possible 0 (4708.54 seconds)
Cbc0010I After 926198 nodes, 48012 on tree, 7.2305316 best solution, best possible 0 (4709.24 seconds)
Cbc0010I After 926352 nodes, 48005 on tree, 7.2305316 best solution, best possible 0 (4709.98 seconds)
Cbc0010I After 926503 nodes, 47975 on tree, 7.2305316 best solution, best possible 0 (4710.68 seconds)
Cbc0010I After 926668 nodes, 47971 on tree, 7.2305316 best solution, best possible 0 (4711.39 seconds)
Cbc0010I After 926846 nodes, 47957 on tree, 7.2305316 best solution, best possible 0 (4712.10 seconds)
Cbc0010I After 927013 nodes, 47955 on tree, 7.2305316 best solution, best possible 0 (4712.81 seconds)
Cbc0010I After 927177 nodes, 47981 on tree, 7.2305316 best solution, best possible 0 (4713.52 seconds)
Cbc0010I After 927323 nodes, 48013 on tree, 7.2305316 best solution, best possible 0 (4714.22 seconds)
Cbc0010I After 927466 nodes, 48026 on tree, 7.2305316 best solution, best possible 0 (4714.94 seconds)
Cbc0010I After 927751 nodes, 48034 on tree, 7.2305316 best solution, best possible 0 (4715.65 seconds)
Cbc0010I After 927981 nodes, 48039 on tree, 7.2305316 best solution, best possible 0 (4716.35 seconds)
Cbc0010I After 928148 nodes, 48026 on tree, 7.2305316 best solution, best possible 0 (4717.08 seconds)
Cbc0010I After 928275 nodes, 48032 on tree, 7.2305316 best solution, best possible 0 (4717.79 seconds)
Cbc0010I After 928455 nodes, 48038 on tree, 7.2305316 best solution, best possible 0 (4718.50 seconds)
Cbc0010I After 928657 nodes, 48034 on tree, 7.2305316 best solution, best possible 0 (4719.22 seconds)
Cbc0010I After 928833 nodes, 48024 on tree, 7.2305316 best solution, best possible 0 (4719.92 seconds)
Cbc0010I After 928890 nodes, 48018 on tree, 7.2305316 best solution, best possible 0 (4726.21 seconds)
Cbc0010I After 929036 nodes, 48009 on tree, 7.2305316 best solution, best possible 0 (4726.92 seconds)
Cbc0010I After 929107 nodes, 48041 on tree, 7.2305316 best solution, best possible 0 (4727.63 seconds)
Cbc0010I After 929185 nodes, 48078 on tree, 7.2305316 best solution, best possible 0 (4728.33 seconds)
Cbc0010I After 929247 nodes, 48107 on tree, 7.2305316 best solution, best possible 0 (4729.04 seconds)
Cbc0010I After 929304 nodes, 48133 on tree, 7.2305316 best solution, best possible 0 (4729.76 seconds)
Cbc0010I After 929359 nodes, 48153 on tree, 7.2305316 best solution, best possible 0 (4730.46 seconds)
Cbc0010I After 929426 nodes, 48182 on tree, 7.2305316 best solution, best possible 0 (4731.18 seconds)
Cbc0010I After 929490 nodes, 48216 on tree, 7.2305316 best solution, best possible 0 (4731.88 seconds)
Cbc0010I After 929553 nodes, 48236 on tree, 7.2305316 best solution, best possible 0 (4732.59 seconds)
Cbc0010I After 929622 nodes, 48259 on tree, 7.2305316 best solution, best possible 0 (4733.31 seconds)
Cbc0010I After 929691 nodes, 48268 on tree, 7.2305316 best solution, best possible 0 (4734.02 seconds)
Cbc0010I After 929748 nodes, 48304 on tree, 7.2305316 best solution, best possible 0 (4734.74 seconds)
Cbc0010I After 929811 nodes, 48321 on tree, 7.2305316 best solution, best possible 0 (4735.44 seconds)
Cbc0010I After 929916 nodes, 48365 on tree, 7.2305316 best solution, best possible 0 (4736.15 seconds)
Cbc0010I After 930002 nodes, 48399 on tree, 7.2305316 best solution, best possible 0 (4736.90 seconds)
Cbc0010I After 930172 nodes, 48391 on tree, 7.2305316 best solution, best possible 0 (4737.60 seconds)
Cbc0010I After 930337 nodes, 48384 on tree, 7.2305316 best solution, best possible 0 (4738.31 seconds)
Cbc0010I After 930469 nodes, 48387 on tree, 7.2305316 best solution, best possible 0 (4746.29 seconds)
Cbc0010I After 930619 nodes, 48372 on tree, 7.2305316 best solution, best possible 0 (4747.02 seconds)
Cbc0010I After 930712 nodes, 48354 on tree, 7.2305316 best solution, best possible 0 (4747.73 seconds)
Cbc0010I After 930863 nodes, 48329 on tree, 7.2305316 best solution, best possible 0 (4748.44 seconds)
Cbc0010I After 930993 nodes, 48311 on tree, 7.2305316 best solution, best possible 0 (4749.15 seconds)
Cbc0010I After 931063 nodes, 48300 on tree, 7.2305316 best solution, best possible 0 (4749.88 seconds)
Cbc0010I After 931178 nodes, 48284 on tree, 7.2305316 best solution, best possible 0 (4750.59 seconds)
Cbc0010I After 931256 nodes, 48260 on tree, 7.2305316 best solution, best possible 0 (4751.30 seconds)
Cbc0010I After 931347 nodes, 48258 on tree, 7.2305316 best solution, best possible 0 (4754.53 seconds)
Cbc0010I After 931472 nodes, 48222 on tree, 7.2305316 best solution, best possible 0 (4755.24 seconds)
Cbc0010I After 931674 nodes, 48219 on tree, 7.2305316 best solution, best possible 0 (4755.95 seconds)
Cbc0010I After 931838 nodes, 48197 on tree, 7.2305316 best solution, best possible 0 (4756.68 seconds)
Cbc0010I After 931998 nodes, 48173 on tree, 7.2305316 best solution, best possible 0 (4757.41 seconds)
Cbc0010I After 932121 nodes, 48166 on tree, 7.2305316 best solution, best possible 0 (4758.12 seconds)
Cbc0010I After 932280 nodes, 48141 on tree, 7.2305316 best solution, best possible 0 (4758.87 seconds)
Cbc0010I After 932363 nodes, 48128 on tree, 7.2305316 best solution, best possible 0 (4759.58 seconds)
Cbc0010I After 932493 nodes, 48108 on tree, 7.2305316 best solution, best possible 0 (4760.29 seconds)
Cbc0010I After 932591 nodes, 48082 on tree, 7.2305316 best solution, best possible 0 (4760.99 seconds)
Cbc0010I After 932739 nodes, 48049 on tree, 7.2305316 best solution, best possible 0 (4761.73 seconds)
Cbc0010I After 932867 nodes, 48050 on tree, 7.2305316 best solution, best possible 0 (4762.45 seconds)
Cbc0010I After 932980 nodes, 48051 on tree, 7.2305316 best solution, best possible 0 (4763.16 seconds)
Cbc0010I After 933153 nodes, 48053 on tree, 7.2305316 best solution, best possible 0 (4763.87 seconds)
Cbc0010I After 933286 nodes, 48054 on tree, 7.2305316 best solution, best possible 0 (4764.58 seconds)
Cbc0010I After 933426 nodes, 48051 on tree, 7.2305316 best solution, best possible 0 (4765.29 seconds)
Cbc0010I After 933579 nodes, 48052 on tree, 7.2305316 best solution, best possible 0 (4766.03 seconds)
Cbc0010I After 933750 nodes, 48047 on tree, 7.2305316 best solution, best possible 0 (4766.74 seconds)
Cbc0010I After 933906 nodes, 48026 on tree, 7.2305316 best solution, best possible 0 (4767.45 seconds)
Cbc0010I After 934121 nodes, 48029 on tree, 7.2305316 best solution, best possible 0 (4768.16 seconds)
Cbc0010I After 934391 nodes, 48035 on tree, 7.2305316 best solution, best possible 0 (4768.87 seconds)
Cbc0010I After 934534 nodes, 48038 on tree, 7.2305316 best solution, best possible 0 (4769.59 seconds)
Cbc0010I After 934627 nodes, 48039 on tree, 7.2305316 best solution, best possible 0 (4770.30 seconds)
Cbc0010I After 934758 nodes, 48032 on tree, 7.2305316 best solution, best possible 0 (4771.01 seconds)
Cbc0010I After 934957 nodes, 48029 on tree, 7.2305316 best solution, best possible 0 (4771.72 seconds)
Cbc0010I After 935150 nodes, 48026 on tree, 7.2305316 best solution, best possible 0 (4772.43 seconds)
Cbc0010I After 935397 nodes, 48027 on tree, 7.2305316 best solution, best possible 0 (4773.14 seconds)
Cbc0010I After 935594 nodes, 48034 on tree, 7.2305316 best solution, best possible 0 (4773.84 seconds)
Cbc0010I After 935845 nodes, 48030 on tree, 7.2305316 best solution, best possible 0 (4774.55 seconds)
Cbc0010I After 936132 nodes, 48030 on tree, 7.2305316 best solution, best possible 0 (4775.26 seconds)
Cbc0010I After 936396 nodes, 48028 on tree, 7.2305316 best solution, best possible 0 (4775.96 seconds)
Cbc0010I After 936570 nodes, 48029 on tree, 7.2305316 best solution, best possible 0 (4776.67 seconds)
Cbc0010I After 936813 nodes, 48025 on tree, 7.2305316 best solution, best possible 0 (4777.38 seconds)
Cbc0010I After 937032 nodes, 48027 on tree, 7.2305316 best solution, best possible 0 (4778.09 seconds)
Cbc0010I After 937239 nodes, 48032 on tree, 7.2305316 best solution, best possible 0 (4778.80 seconds)
Cbc0010I After 937432 nodes, 48027 on tree, 7.2305316 best solution, best possible 0 (4779.50 seconds)
Cbc0010I After 937569 nodes, 48029 on tree, 7.2305316 best solution, best possible 0 (4780.24 seconds)
Cbc0010I After 937737 nodes, 48026 on tree, 7.2305316 best solution, best possible 0 (4780.95 seconds)
Cbc0010I After 937957 nodes, 48026 on tree, 7.2305316 best solution, best possible 0 (4781.66 seconds)
