Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/neos5.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/neos5.txt -quit (default strategy 1)
At line 1 NAME          neos5
At line 2 ROWS
At line 67 COLUMNS
At line 1141 RHS
At line 1174 BOUNDS
At line 1238 ENDATA
Problem neos5 has 63 rows, 63 columns and 2016 elements
Coin0008I neos5 read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 13 - 0.007764 seconds
Cgl0004I processed model has 63 rows, 63 columns (53 integer (53 of which binary)) and 2016 elements
Coin3009W Conflict graph built in 0.000 seconds, density: 0.662%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 35 integers unsatisfied sum - 12.75
Cbc0038I Pass   1: suminf.    1.50000 (3) obj. 18.5 iterations 96
Cbc0038I Pass   2: suminf.    1.50000 (3) obj. 18.5 iterations 0
Cbc0038I Solution found of 20
Cbc0038I Relaxing continuous gives 19.5
Cbc0038I Before mini branch and bound, 13 integers at bound fixed and 1 continuous
Cbc0038I Full problem 63 rows 63 columns, reduced to 63 rows 49 columns
Cbc0038I Mini branch and bound improved solution from 19.5 to 15.5 (0.39 seconds)
Cbc0038I Round again with cutoff of 15.2499
Cbc0038I Pass   3: suminf.    3.00018 (13) obj. 15.2499 iterations 18
Cbc0038I Pass   4: suminf.    1.00000 (4) obj. 15.2499 iterations 19
Cbc0038I Pass   5: suminf.    0.75009 (4) obj. 15.2499 iterations 12
Cbc0038I Pass   6: suminf.    1.00036 (4) obj. 15.2499 iterations 10
Cbc0038I Pass   7: suminf.    0.75018 (4) obj. 15.2499 iterations 7
Cbc0038I Pass   8: suminf.    1.24973 (4) obj. 15.2499 iterations 22
Cbc0038I Pass   9: suminf.    0.87514 (3) obj. 15.2499 iterations 3
Cbc0038I Pass  10: suminf.    1.25009 (5) obj. 15.2499 iterations 14
Cbc0038I Pass  11: suminf.    1.24973 (6) obj. 15.2499 iterations 21
Cbc0038I Pass  12: suminf.    0.75009 (4) obj. 15.2499 iterations 14
Cbc0038I Pass  13: suminf.    1.00036 (4) obj. 15.2499 iterations 10
Cbc0038I Pass  14: suminf.    0.75018 (4) obj. 15.2499 iterations 7
Cbc0038I Pass  15: suminf.    1.24973 (4) obj. 15.2499 iterations 26
Cbc0038I Pass  16: suminf.    0.87514 (3) obj. 15.2499 iterations 4
Cbc0038I Pass  17: suminf.    1.25009 (5) obj. 15.2499 iterations 14
Cbc0038I Pass  18: suminf.    1.24973 (6) obj. 15.2499 iterations 22
Cbc0038I Pass  19: suminf.    0.75009 (4) obj. 15.2499 iterations 14
Cbc0038I Pass  20: suminf.    1.00036 (4) obj. 15.2499 iterations 10
Cbc0038I Pass  21: suminf.    0.75018 (4) obj. 15.2499 iterations 7
Cbc0038I Pass  22: suminf.    1.24973 (4) obj. 15.2499 iterations 22
Cbc0038I Pass  23: suminf.    0.87514 (3) obj. 15.2499 iterations 3
Cbc0038I Pass  24: suminf.    1.25009 (5) obj. 15.2499 iterations 14
Cbc0038I Pass  25: suminf.    1.24973 (6) obj. 15.2499 iterations 21
Cbc0038I Pass  26: suminf.    0.75009 (4) obj. 15.2499 iterations 14
Cbc0038I Pass  27: suminf.    1.00036 (4) obj. 15.2499 iterations 10
Cbc0038I Pass  28: suminf.    0.75018 (4) obj. 15.2499 iterations 7
Cbc0038I Pass  29: suminf.    1.24973 (4) obj. 15.2499 iterations 23
Cbc0038I Pass  30: suminf.    0.87514 (3) obj. 15.2499 iterations 4
Cbc0038I Pass  31: suminf.    1.25009 (5) obj. 15.2499 iterations 14
Cbc0038I Pass  32: suminf.    1.24973 (6) obj. 15.2499 iterations 22
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 13 integers at bound fixed and 4 continuous
Cbc0038I Full problem 63 rows 63 columns, reduced to 63 rows 46 columns
Cbc0038I Mini branch and bound did not improve solution (0.80 seconds)
Cbc0038I After 0.80 seconds - Feasibility pump exiting with objective of 15.5 - took 0.79 seconds
Cbc0012I Integer solution of 15.5 found by feasibility pump after 0 iterations and 0 nodes (0.80 seconds)
Cbc0038I Full problem 63 rows 63 columns, reduced to 63 rows 46 columns
Cbc0031I 11 added rows had average density of 63
Cbc0013I At root node, 11 cuts changed objective from 13 to 13.643387 in 100 passes
Cbc0014I Cut generator 0 (Probing) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.079 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 2414 row cuts average 63.0 elements, 0 column cuts (0 active)  in 0.502 seconds - new frequency is -100
Cbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.121 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 2.074 seconds - new frequency is -100
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 18 row cuts average 62.5 elements, 0 column cuts (0 active)  in 0.349 seconds - new frequency is -100
Cbc0014I Cut generator 7 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.115 seconds - new frequency is -100
Cbc0010I After 0 nodes, 1 on tree, 15.5 best solution, best possible 13.643387 (5.98 seconds)
Cbc0010I After 2036000 nodes, 196388 on tree, 15 best solution, best possible 14.75 (3743.72 seconds)
Cbc0010I After 2036410 nodes, 196239 on tree, 15 best solution, best possible 14.75 (3744.44 seconds)
Cbc0010I After 2036788 nodes, 196200 on tree, 15 best solution, best possible 14.75 (3745.16 seconds)
Cbc0010I After 2037048 nodes, 196210 on tree, 15 best solution, best possible 14.75 (3745.89 seconds)
Cbc0010I After 2037221 nodes, 196261 on tree, 15 best solution, best possible 14.75 (3746.62 seconds)
Cbc0010I After 2037438 nodes, 196314 on tree, 15 best solution, best possible 14.75 (3747.35 seconds)
Cbc0010I After 2037712 nodes, 196339 on tree, 15 best solution, best possible 14.75 (3748.07 seconds)
Cbc0010I After 2037982 nodes, 196373 on tree, 15 best solution, best possible 14.75 (3748.80 seconds)
Cbc0010I After 2038286 nodes, 196385 on tree, 15 best solution, best possible 14.75 (3749.52 seconds)
Cbc0010I After 2038703 nodes, 196448 on tree, 15 best solution, best possible 14.75 (3750.25 seconds)
Cbc0010I After 2039105 nodes, 196482 on tree, 15 best solution, best possible 14.75 (3750.97 seconds)
Cbc0010I After 2039476 nodes, 196521 on tree, 15 best solution, best possible 14.75 (3751.69 seconds)
Cbc0010I After 2039861 nodes, 196559 on tree, 15 best solution, best possible 14.75 (3752.42 seconds)
Cbc0010I After 2040231 nodes, 196503 on tree, 15 best solution, best possible 14.75 (3753.14 seconds)
Cbc0010I After 2040588 nodes, 196465 on tree, 15 best solution, best possible 14.75 (3753.87 seconds)
Cbc0010I After 2040974 nodes, 196203 on tree, 15 best solution, best possible 14.75 (3754.59 seconds)
Cbc0010I After 2041140 nodes, 196196 on tree, 15 best solution, best possible 14.75 (3755.31 seconds)
Cbc0010I After 2041374 nodes, 196198 on tree, 15 best solution, best possible 14.75 (3756.04 seconds)
Cbc0010I After 2041685 nodes, 196220 on tree, 15 best solution, best possible 14.75 (3756.76 seconds)
Cbc0010I After 2041998 nodes, 196228 on tree, 15 best solution, best possible 14.75 (3757.49 seconds)
Cbc0010I After 2042278 nodes, 196235 on tree, 15 best solution, best possible 14.75 (3758.21 seconds)
Cbc0010I After 2042590 nodes, 196244 on tree, 15 best solution, best possible 14.75 (3758.94 seconds)
Cbc0010I After 2042928 nodes, 196266 on tree, 15 best solution, best possible 14.75 (3759.66 seconds)
Cbc0010I After 2043297 nodes, 196289 on tree, 15 best solution, best possible 14.75 (3760.38 seconds)
Cbc0010I After 2043663 nodes, 196314 on tree, 15 best solution, best possible 14.75 (3761.11 seconds)
Cbc0010I After 2044014 nodes, 196326 on tree, 15 best solution, best possible 14.75 (3761.83 seconds)
Cbc0010I After 2044414 nodes, 196123 on tree, 15 best solution, best possible 14.75 (3762.55 seconds)
Cbc0010I After 2044854 nodes, 195713 on tree, 15 best solution, best possible 14.75 (3763.28 seconds)
Cbc0010I After 2045083 nodes, 195558 on tree, 15 best solution, best possible 14.75 (3764.00 seconds)
Cbc0010I After 2045249 nodes, 195562 on tree, 15 best solution, best possible 14.75 (3764.73 seconds)
Cbc0010I After 2045484 nodes, 195552 on tree, 15 best solution, best possible 14.75 (3765.46 seconds)
Cbc0010I After 2045726 nodes, 195564 on tree, 15 best solution, best possible 14.75 (3766.18 seconds)
Cbc0010I After 2046000 nodes, 195560 on tree, 15 best solution, best possible 14.75 (3766.95 seconds)
Cbc0010I After 2046315 nodes, 195546 on tree, 15 best solution, best possible 14.75 (3767.68 seconds)
Cbc0010I After 2046630 nodes, 195550 on tree, 15 best solution, best possible 14.75 (3768.40 seconds)
Cbc0010I After 2046984 nodes, 195547 on tree, 15 best solution, best possible 14.75 (3769.13 seconds)
Cbc0010I After 2047327 nodes, 195574 on tree, 15 best solution, best possible 14.75 (3769.85 seconds)
Cbc0010I After 2047705 nodes, 195583 on tree, 15 best solution, best possible 14.75 (3770.57 seconds)
Cbc0010I After 2048067 nodes, 195578 on tree, 15 best solution, best possible 14.75 (3771.30 seconds)
Cbc0010I After 2048409 nodes, 195448 on tree, 15 best solution, best possible 14.75 (3772.03 seconds)
Cbc0010I After 2048815 nodes, 195104 on tree, 15 best solution, best possible 14.75 (3772.75 seconds)
Cbc0010I After 2049092 nodes, 194933 on tree, 15 best solution, best possible 14.75 (3773.48 seconds)
Cbc0010I After 2049262 nodes, 194942 on tree, 15 best solution, best possible 14.75 (3774.20 seconds)
Cbc0010I After 2049478 nodes, 194949 on tree, 15 best solution, best possible 14.75 (3774.93 seconds)
Cbc0010I After 2049782 nodes, 194932 on tree, 15 best solution, best possible 14.75 (3775.65 seconds)
Cbc0010I After 2050012 nodes, 194929 on tree, 15 best solution, best possible 14.75 (3776.38 seconds)
Cbc0010I After 2050352 nodes, 194911 on tree, 15 best solution, best possible 14.75 (3777.10 seconds)
Cbc0010I After 2050683 nodes, 194913 on tree, 15 best solution, best possible 14.75 (3777.83 seconds)
Cbc0010I After 2051028 nodes, 194906 on tree, 15 best solution, best possible 14.75 (3778.56 seconds)
Cbc0010I After 2051333 nodes, 194905 on tree, 15 best solution, best possible 14.75 (3779.28 seconds)
Cbc0010I After 2051679 nodes, 194891 on tree, 15 best solution, best possible 14.75 (3780.02 seconds)
Cbc0010I After 2051989 nodes, 194891 on tree, 15 best solution, best possible 14.75 (3780.74 seconds)
Cbc0010I After 2052360 nodes, 194775 on tree, 15 best solution, best possible 14.75 (3781.47 seconds)
Cbc0010I After 2052864 nodes, 194314 on tree, 15 best solution, best possible 14.75 (3782.20 seconds)
Cbc0010I After 2053114 nodes, 194194 on tree, 15 best solution, best possible 14.75 (3782.93 seconds)
Cbc0010I After 2053305 nodes, 194185 on tree, 15 best solution, best possible 14.75 (3783.66 seconds)
Cbc0010I After 2053535 nodes, 194137 on tree, 15 best solution, best possible 14.75 (3784.39 seconds)
Cbc0010I After 2053766 nodes, 194118 on tree, 15 best solution, best possible 14.75 (3785.11 seconds)
Cbc0010I After 2054000 nodes, 194135 on tree, 15 best solution, best possible 14.75 (3785.84 seconds)
Cbc0010I After 2054308 nodes, 194116 on tree, 15 best solution, best possible 14.75 (3786.57 seconds)
Cbc0010I After 2054598 nodes, 194098 on tree, 15 best solution, best possible 14.75 (3787.30 seconds)
Cbc0010I After 2054930 nodes, 194080 on tree, 15 best solution, best possible 14.75 (3788.03 seconds)
Cbc0010I After 2055288 nodes, 194055 on tree, 15 best solution, best possible 14.75 (3788.75 seconds)
Cbc0010I After 2055603 nodes, 194038 on tree, 15 best solution, best possible 14.75 (3789.48 seconds)
Cbc0010I After 2055930 nodes, 194016 on tree, 15 best solution, best possible 14.75 (3790.21 seconds)
Cbc0010I After 2056258 nodes, 193935 on tree, 15 best solution, best possible 14.75 (3790.94 seconds)
Cbc0010I After 2056616 nodes, 193866 on tree, 15 best solution, best possible 14.75 (3791.66 seconds)
Cbc0010I After 2056983 nodes, 193871 on tree, 15 best solution, best possible 14.75 (3792.39 seconds)
Cbc0010I After 2057125 nodes, 193871 on tree, 15 best solution, best possible 14.75 (3793.12 seconds)
Cbc0010I After 2057329 nodes, 193866 on tree, 15 best solution, best possible 14.75 (3793.84 seconds)
Cbc0010I After 2057637 nodes, 193875 on tree, 15 best solution, best possible 14.75 (3794.57 seconds)
Cbc0010I After 2057941 nodes, 193881 on tree, 15 best solution, best possible 14.75 (3795.30 seconds)
Cbc0010I After 2058214 nodes, 193875 on tree, 15 best solution, best possible 14.75 (3796.03 seconds)
Cbc0010I After 2058509 nodes, 193887 on tree, 15 best solution, best possible 14.75 (3796.76 seconds)
Cbc0010I After 2058834 nodes, 193888 on tree, 15 best solution, best possible 14.75 (3797.48 seconds)
Cbc0010I After 2059168 nodes, 193906 on tree, 15 best solution, best possible 14.75 (3798.21 seconds)
Cbc0010I After 2059509 nodes, 193903 on tree, 15 best solution, best possible 14.75 (3798.93 seconds)
Cbc0010I After 2059807 nodes, 193917 on tree, 15 best solution, best possible 14.75 (3799.65 seconds)
Cbc0010I After 2060143 nodes, 193889 on tree, 15 best solution, best possible 14.75 (3800.37 seconds)
Cbc0010I After 2060475 nodes, 193782 on tree, 15 best solution, best possible 14.75 (3801.10 seconds)
Cbc0010I After 2060884 nodes, 193784 on tree, 15 best solution, best possible 14.75 (3801.82 seconds)
Cbc0010I After 2061105 nodes, 193776 on tree, 15 best solution, best possible 14.75 (3802.55 seconds)
Cbc0010I After 2061310 nodes, 193758 on tree, 15 best solution, best possible 14.75 (3803.27 seconds)
Cbc0010I After 2061573 nodes, 193746 on tree, 15 best solution, best possible 14.75 (3804.00 seconds)
Cbc0010I After 2061892 nodes, 193707 on tree, 15 best solution, best possible 14.75 (3804.72 seconds)
Cbc0010I After 2062144 nodes, 193688 on tree, 15 best solution, best possible 14.75 (3805.45 seconds)
Cbc0010I After 2062428 nodes, 193666 on tree, 15 best solution, best possible 14.75 (3806.17 seconds)
Cbc0010I After 2062727 nodes, 193630 on tree, 15 best solution, best possible 14.75 (3806.89 seconds)
Cbc0010I After 2063067 nodes, 193619 on tree, 15 best solution, best possible 14.75 (3807.62 seconds)
Cbc0010I After 2063393 nodes, 193628 on tree, 15 best solution, best possible 14.75 (3808.34 seconds)
Cbc0010I After 2063721 nodes, 193641 on tree, 15 best solution, best possible 14.75 (3809.06 seconds)
Cbc0010I After 2064000 nodes, 193612 on tree, 15 best solution, best possible 14.75 (3809.80 seconds)
Cbc0010I After 2064427 nodes, 193456 on tree, 15 best solution, best possible 14.75 (3810.52 seconds)
Cbc0010I After 2064732 nodes, 193456 on tree, 15 best solution, best possible 14.75 (3811.24 seconds)
Cbc0010I After 2065017 nodes, 193351 on tree, 15 best solution, best possible 14.75 (3811.97 seconds)
Cbc0010I After 2065197 nodes, 193336 on tree, 15 best solution, best possible 14.75 (3812.70 seconds)
Cbc0010I After 2065409 nodes, 193311 on tree, 15 best solution, best possible 14.75 (3813.42 seconds)
Cbc0010I After 2065680 nodes, 193294 on tree, 15 best solution, best possible 14.75 (3814.14 seconds)
Cbc0010I After 2065970 nodes, 193276 on tree, 15 best solution, best possible 14.75 (3814.87 seconds)
Cbc0010I After 2066225 nodes, 193244 on tree, 15 best solution, best possible 14.75 (3815.59 seconds)
Cbc0010I After 2066573 nodes, 193213 on tree, 15 best solution, best possible 14.75 (3816.31 seconds)
Cbc0010I After 2066899 nodes, 193193 on tree, 15 best solution, best possible 14.75 (3817.03 seconds)
Cbc0010I After 2067217 nodes, 193191 on tree, 15 best solution, best possible 14.75 (3817.76 seconds)
Cbc0010I After 2067518 nodes, 193156 on tree, 15 best solution, best possible 14.75 (3818.48 seconds)
Cbc0010I After 2067803 nodes, 193141 on tree, 15 best solution, best possible 14.75 (3819.20 seconds)
Cbc0010I After 2068143 nodes, 193093 on tree, 15 best solution, best possible 14.75 (3819.92 seconds)
Cbc0010I After 2068527 nodes, 192940 on tree, 15 best solution, best possible 14.75 (3820.65 seconds)
Cbc0010I After 2068863 nodes, 192769 on tree, 15 best solution, best possible 14.75 (3821.37 seconds)
Cbc0010I After 2069088 nodes, 192692 on tree, 15 best solution, best possible 14.75 (3822.10 seconds)
Cbc0010I After 2069283 nodes, 192670 on tree, 15 best solution, best possible 14.75 (3822.82 seconds)
Cbc0010I After 2069510 nodes, 192654 on tree, 15 best solution, best possible 14.75 (3823.55 seconds)
Cbc0010I After 2069782 nodes, 192649 on tree, 15 best solution, best possible 14.75 (3824.27 seconds)
Cbc0010I After 2070025 nodes, 192630 on tree, 15 best solution, best possible 14.75 (3825.00 seconds)
Cbc0010I After 2070280 nodes, 192588 on tree, 15 best solution, best possible 14.75 (3825.72 seconds)
Cbc0010I After 2070597 nodes, 192541 on tree, 15 best solution, best possible 14.75 (3826.45 seconds)
Cbc0010I After 2070899 nodes, 192512 on tree, 15 best solution, best possible 14.75 (3827.18 seconds)
Cbc0010I After 2071237 nodes, 192489 on tree, 15 best solution, best possible 14.75 (3827.90 seconds)
Cbc0010I After 2071545 nodes, 192456 on tree, 15 best solution, best possible 14.75 (3828.63 seconds)
Cbc0010I After 2071835 nodes, 192410 on tree, 15 best solution, best possible 14.75 (3829.35 seconds)
Cbc0010I After 2072177 nodes, 192353 on tree, 15 best solution, best possible 14.75 (3830.08 seconds)
Cbc0010I After 2072510 nodes, 192220 on tree, 15 best solution, best possible 14.75 (3830.80 seconds)
Cbc0010I After 2072948 nodes, 191859 on tree, 15 best solution, best possible 14.75 (3831.53 seconds)
Cbc0010I After 2073126 nodes, 191775 on tree, 15 best solution, best possible 14.75 (3832.26 seconds)
Cbc0010I After 2073287 nodes, 191733 on tree, 15 best solution, best possible 14.75 (3832.98 seconds)
Cbc0010I After 2073488 nodes, 191657 on tree, 15 best solution, best possible 14.75 (3833.71 seconds)
Cbc0010I After 2073695 nodes, 191596 on tree, 15 best solution, best possible 14.75 (3834.43 seconds)
Cbc0010I After 2073921 nodes, 191514 on tree, 15 best solution, best possible 14.75 (3835.16 seconds)
Cbc0010I After 2074138 nodes, 191447 on tree, 15 best solution, best possible 14.75 (3835.88 seconds)
Cbc0010I After 2074390 nodes, 191367 on tree, 15 best solution, best possible 14.75 (3836.61 seconds)
Cbc0010I After 2074605 nodes, 191302 on tree, 15 best solution, best possible 14.75 (3837.33 seconds)
Cbc0010I After 2074877 nodes, 191242 on tree, 15 best solution, best possible 14.75 (3838.06 seconds)
Cbc0010I After 2075168 nodes, 191211 on tree, 15 best solution, best possible 14.75 (3838.79 seconds)
Cbc0010I After 2075453 nodes, 191185 on tree, 15 best solution, best possible 14.75 (3839.52 seconds)
Cbc0010I After 2075735 nodes, 191171 on tree, 15 best solution, best possible 14.75 (3840.25 seconds)
Cbc0010I After 2076036 nodes, 191131 on tree, 15 best solution, best possible 14.75 (3840.97 seconds)
Cbc0010I After 2076441 nodes, 191008 on tree, 15 best solution, best possible 14.75 (3841.70 seconds)
Cbc0010I After 2076916 nodes, 190634 on tree, 15 best solution, best possible 14.75 (3842.42 seconds)
Cbc0010I After 2077107 nodes, 190532 on tree, 15 best solution, best possible 14.75 (3843.15 seconds)
Cbc0010I After 2077288 nodes, 190474 on tree, 15 best solution, best possible 14.75 (3843.88 seconds)
Cbc0010I After 2077471 nodes, 190446 on tree, 15 best solution, best possible 14.75 (3844.61 seconds)
Cbc0010I After 2077692 nodes, 190418 on tree, 15 best solution, best possible 14.75 (3845.34 seconds)
Cbc0010I After 2077961 nodes, 190402 on tree, 15 best solution, best possible 14.75 (3846.06 seconds)
Cbc0010I After 2078197 nodes, 190322 on tree, 15 best solution, best possible 14.75 (3846.79 seconds)
Cbc0010I After 2078492 nodes, 190292 on tree, 15 best solution, best possible 14.75 (3847.51 seconds)
Cbc0010I After 2078778 nodes, 190290 on tree, 15 best solution, best possible 14.75 (3848.24 seconds)
Cbc0010I After 2079059 nodes, 190247 on tree, 15 best solution, best possible 14.75 (3848.96 seconds)
Cbc0010I After 2079369 nodes, 190192 on tree, 15 best solution, best possible 14.75 (3849.69 seconds)
Cbc0010I After 2079670 nodes, 190135 on tree, 15 best solution, best possible 14.75 (3850.41 seconds)
Cbc0010I After 2079996 nodes, 190104 on tree, 15 best solution, best possible 14.75 (3851.14 seconds)
Cbc0010I After 2080385 nodes, 189962 on tree, 15 best solution, best possible 14.75 (3851.86 seconds)
Cbc0010I After 2080780 nodes, 189637 on tree, 15 best solution, best possible 14.75 (3852.59 seconds)
Cbc0010I After 2081046 nodes, 189450 on tree, 15 best solution, best possible 14.75 (3853.31 seconds)
Cbc0010I After 2081204 nodes, 189416 on tree, 15 best solution, best possible 14.75 (3854.04 seconds)
Cbc0010I After 2081381 nodes, 189389 on tree, 15 best solution, best possible 14.75 (3854.76 seconds)
Cbc0010I After 2081628 nodes, 189339 on tree, 15 best solution, best possible 14.75 (3855.48 seconds)
Cbc0010I After 2081885 nodes, 189312 on tree, 15 best solution, best possible 14.75 (3856.21 seconds)
Cbc0010I After 2082149 nodes, 189278 on tree, 15 best solution, best possible 14.75 (3856.93 seconds)
Cbc0010I After 2082427 nodes, 189232 on tree, 15 best solution, best possible 14.75 (3857.65 seconds)
Cbc0010I After 2082715 nodes, 189204 on tree, 15 best solution, best possible 14.75 (3858.38 seconds)
Cbc0010I After 2083067 nodes, 189148 on tree, 15 best solution, best possible 14.75 (3859.10 seconds)
Cbc0010I After 2083387 nodes, 189118 on tree, 15 best solution, best possible 14.75 (3859.83 seconds)
Cbc0010I After 2083682 nodes, 189083 on tree, 15 best solution, best possible 14.75 (3860.55 seconds)
Cbc0010I After 2084000 nodes, 189032 on tree, 15 best solution, best possible 14.75 (3861.33 seconds)
Cbc0010I After 2084433 nodes, 188892 on tree, 15 best solution, best possible 14.75 (3862.06 seconds)
Cbc0010I After 2084754 nodes, 188801 on tree, 15 best solution, best possible 14.75 (3862.78 seconds)
Cbc0010I After 2084997 nodes, 188806 on tree, 15 best solution, best possible 14.75 (3863.51 seconds)
Cbc0010I After 2085161 nodes, 188754 on tree, 15 best solution, best possible 14.75 (3864.24 seconds)
Cbc0010I After 2085374 nodes, 188671 on tree, 15 best solution, best possible 14.75 (3864.96 seconds)
Cbc0010I After 2085627 nodes, 188629 on tree, 15 best solution, best possible 14.75 (3865.68 seconds)
Cbc0010I After 2085868 nodes, 188555 on tree, 15 best solution, best possible 14.75 (3866.41 seconds)
Cbc0010I After 2086100 nodes, 188499 on tree, 15 best solution, best possible 14.75 (3867.13 seconds)
Cbc0010I After 2086380 nodes, 188429 on tree, 15 best solution, best possible 14.75 (3867.86 seconds)
Cbc0010I After 2086658 nodes, 188348 on tree, 15 best solution, best possible 14.75 (3868.58 seconds)
Cbc0010I After 2086951 nodes, 188276 on tree, 15 best solution, best possible 14.75 (3869.30 seconds)
Cbc0010I After 2087253 nodes, 188207 on tree, 15 best solution, best possible 14.75 (3870.03 seconds)
Cbc0010I After 2087515 nodes, 188127 on tree, 15 best solution, best possible 14.75 (3870.75 seconds)
Cbc0010I After 2087817 nodes, 188110 on tree, 15 best solution, best possible 14.75 (3871.48 seconds)
Cbc0010I After 2088163 nodes, 188009 on tree, 15 best solution, best possible 14.75 (3872.20 seconds)
Cbc0010I After 2088528 nodes, 187901 on tree, 15 best solution, best possible 14.75 (3872.93 seconds)
Cbc0010I After 2088814 nodes, 187903 on tree, 15 best solution, best possible 14.75 (3873.65 seconds)
Cbc0010I After 2089038 nodes, 187888 on tree, 15 best solution, best possible 14.75 (3874.38 seconds)
Cbc0010I After 2089228 nodes, 187808 on tree, 15 best solution, best possible 14.75 (3875.10 seconds)
Cbc0010I After 2089426 nodes, 187736 on tree, 15 best solution, best possible 14.75 (3875.82 seconds)
Cbc0010I After 2089679 nodes, 187642 on tree, 15 best solution, best possible 14.75 (3876.55 seconds)
Cbc0010I After 2089931 nodes, 187539 on tree, 15 best solution, best possible 14.75 (3877.27 seconds)
Cbc0010I After 2090178 nodes, 187463 on tree, 15 best solution, best possible 14.75 (3878.00 seconds)
Cbc0010I After 2090471 nodes, 187399 on tree, 15 best solution, best possible 14.75 (3878.72 seconds)
Cbc0010I After 2090763 nodes, 187338 on tree, 15 best solution, best possible 14.75 (3879.44 seconds)
Cbc0010I After 2091051 nodes, 187246 on tree, 15 best solution, best possible 14.75 (3880.17 seconds)
Cbc0010I After 2091360 nodes, 187205 on tree, 15 best solution, best possible 14.75 (3880.89 seconds)
Cbc0010I After 2091724 nodes, 187115 on tree, 15 best solution, best possible 14.75 (3881.62 seconds)
Cbc0010I After 2092000 nodes, 187065 on tree, 15 best solution, best possible 14.75 (3882.35 seconds)
Cbc0010I After 2092447 nodes, 186904 on tree, 15 best solution, best possible 14.75 (3883.07 seconds)
Cbc0010I After 2092788 nodes, 186878 on tree, 15 best solution, best possible 14.75 (3883.80 seconds)
Cbc0010I After 2093037 nodes, 186869 on tree, 15 best solution, best possible 14.75 (3884.52 seconds)
Cbc0010I After 2093279 nodes, 186770 on tree, 15 best solution, best possible 14.75 (3885.24 seconds)
Cbc0010I After 2093504 nodes, 186689 on tree, 15 best solution, best possible 14.75 (3885.97 seconds)
Cbc0010I After 2093763 nodes, 186602 on tree, 15 best solution, best possible 14.75 (3886.69 seconds)
Cbc0010I After 2094000 nodes, 186529 on tree, 15 best solution, best possible 14.75 (3887.50 seconds)
Cbc0010I After 2094259 nodes, 186453 on tree, 15 best solution, best possible 14.75 (3888.23 seconds)
Cbc0010I After 2094517 nodes, 186363 on tree, 15 best solution, best possible 14.75 (3888.95 seconds)
Cbc0010I After 2094793 nodes, 186267 on tree, 15 best solution, best possible 14.75 (3889.67 seconds)
Cbc0010I After 2095091 nodes, 186259 on tree, 15 best solution, best possible 14.75 (3890.39 seconds)
Cbc0010I After 2095410 nodes, 186190 on tree, 15 best solution, best possible 14.75 (3891.12 seconds)
Cbc0010I After 2095692 nodes, 186121 on tree, 15 best solution, best possible 14.75 (3891.84 seconds)
Cbc0010I After 2095972 nodes, 186047 on tree, 15 best solution, best possible 14.75 (3892.57 seconds)
Cbc0010I After 2096371 nodes, 185904 on tree, 15 best solution, best possible 14.75 (3893.30 seconds)
Cbc0010I After 2096667 nodes, 185893 on tree, 15 best solution, best possible 14.75 (3894.02 seconds)
Cbc0010I After 2096995 nodes, 185895 on tree, 15 best solution, best possible 14.75 (3894.74 seconds)
Cbc0010I After 2097162 nodes, 185851 on tree, 15 best solution, best possible 14.75 (3895.47 seconds)
Cbc0010I After 2097382 nodes, 185776 on tree, 15 best solution, best possible 14.75 (3896.20 seconds)
Cbc0010I After 2097596 nodes, 185742 on tree, 15 best solution, best possible 14.75 (3896.94 seconds)
Cbc0010I After 2097855 nodes, 185658 on tree, 15 best solution, best possible 14.75 (3897.67 seconds)
Cbc0010I After 2098071 nodes, 185592 on tree, 15 best solution, best possible 14.75 (3898.39 seconds)
Cbc0010I After 2098322 nodes, 185477 on tree, 15 best solution, best possible 14.75 (3899.12 seconds)
Cbc0010I After 2098592 nodes, 185420 on tree, 15 best solution, best possible 14.75 (3899.84 seconds)
Cbc0010I After 2098887 nodes, 185327 on tree, 15 best solution, best possible 14.75 (3900.57 seconds)
Cbc0010I After 2099201 nodes, 185283 on tree, 15 best solution, best possible 14.75 (3901.30 seconds)
Cbc0010I After 2099502 nodes, 185227 on tree, 15 best solution, best possible 14.75 (3902.03 seconds)
