Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/50v-10.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/50v-10.txt -quit (default strategy 1)
At line 1 NAME          50v-10
At line 2 ROWS
At line 237 COLUMNS
At line 4632 RHS
At line 4659 BOUNDS
At line 6307 ENDATA
Problem 50v-10 has 233 rows, 2013 columns and 2745 elements
Coin0008I 50v-10 read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 2879.07 - 0.100023 seconds
Cgl0004I processed model has 233 rows, 2013 columns (1647 integer (1464 of which binary)) and 2745 elements
Coin3009W Conflict graph built in 0.002 seconds, density: 0.018%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 29 integers unsatisfied sum - 8.7963
Cbc0038I Solution found of 2879.07
Cbc0038I Branch and bound needed to clear up 29 general integers
Cbc0038I Full problem 233 rows 2013 columns, reduced to 233 rows 549 columns
Cbc0038I Cleaned solution of 6627.51
Cbc0038I Before mini branch and bound, 1618 integers at bound fixed and 337 continuous
Cbc0038I Mini branch and bound did not improve solution (0.94 seconds)
Cbc0038I Round again with cutoff of 6252.67
Cbc0038I Solution found of 2879.07
Cbc0038I Branch and bound needed to clear up 29 general integers
Cbc0038I Full problem 234 rows 2013 columns, reduced to 234 rows 549 columns
Cbc0038I Mini branch and bound could not fix general integers
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 1618 integers at bound fixed and 337 continuous
Cbc0038I Mini branch and bound did not improve solution (1.98 seconds)
Cbc0038I After 1.98 seconds - Feasibility pump exiting with objective of 6627.51 - took 1.89 seconds
Cbc0012I Integer solution of 6627.51 found by feasibility pump after 0 iterations and 0 nodes (2.00 seconds)
Cbc0038I Full problem 233 rows 2013 columns, reduced to 20 rows 33 columns
Cbc0012I Integer solution of 6621.18 found by RINS after 0 iterations and 0 nodes (5.24 seconds)
Cbc0012I Integer solution of 6427.1 found by DiveCoefficient after 1239 iterations and 0 nodes (12.72 seconds)
Cbc0031I 73 added rows had average density of 231.79452
Cbc0013I At root node, 73 cuts changed objective from 2879.0657 to 3161.7528 in 15 passes
Cbc0014I Cut generator 0 (Probing) - 6 row cuts average 103.0 elements, 1 column cuts (1 active)  in 5.409 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 249 row cuts average 381.3 elements, 0 column cuts (0 active)  in 0.379 seconds - new frequency is 1
Cbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.072 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.144 seconds - new frequency is -100
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 94 row cuts average 168.4 elements, 0 column cuts (0 active)  in 0.178 seconds - new frequency is 1
Cbc0014I Cut generator 7 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.126 seconds - new frequency is -100
Cbc0014I Cut generator 8 (TwoMirCuts) - 219 row cuts average 225.5 elements, 0 column cuts (0 active)  in 0.221 seconds - new frequency is -100
Cbc0010I After 0 nodes, 1 on tree, 6427.1 best solution, best possible 3161.7528 (14.81 seconds)
Cbc0010I After 606859 nodes, 19878 on tree, 3856.03 best solution, best possible 3185.6788 (5515.80 seconds)
Cbc0010I After 607012 nodes, 19865 on tree, 3856.03 best solution, best possible 3185.6788 (5516.50 seconds)
Cbc0010I After 607156 nodes, 19867 on tree, 3856.03 best solution, best possible 3185.6788 (5517.20 seconds)
Cbc0010I After 607304 nodes, 19864 on tree, 3856.03 best solution, best possible 3185.6788 (5517.91 seconds)
Cbc0010I After 607443 nodes, 19862 on tree, 3856.03 best solution, best possible 3185.6788 (5518.61 seconds)
Cbc0010I After 607569 nodes, 19862 on tree, 3856.03 best solution, best possible 3185.6788 (5519.34 seconds)
Cbc0010I After 607673 nodes, 19864 on tree, 3856.03 best solution, best possible 3185.6788 (5520.05 seconds)
Cbc0010I After 607807 nodes, 19871 on tree, 3856.03 best solution, best possible 3185.6788 (5520.75 seconds)
Cbc0010I After 607936 nodes, 19875 on tree, 3856.03 best solution, best possible 3185.6788 (5521.45 seconds)
Cbc0010I After 608081 nodes, 19876 on tree, 3856.03 best solution, best possible 3185.6788 (5522.16 seconds)
Cbc0010I After 608224 nodes, 19860 on tree, 3856.03 best solution, best possible 3185.6788 (5522.86 seconds)
Cbc0010I After 608358 nodes, 19855 on tree, 3856.03 best solution, best possible 3185.6788 (5523.57 seconds)
Cbc0010I After 608495 nodes, 19851 on tree, 3856.03 best solution, best possible 3185.6788 (5524.27 seconds)
Cbc0010I After 608608 nodes, 19855 on tree, 3856.03 best solution, best possible 3185.6788 (5524.97 seconds)
Cbc0010I After 608747 nodes, 19865 on tree, 3856.03 best solution, best possible 3185.6788 (5525.68 seconds)
Cbc0010I After 608876 nodes, 19859 on tree, 3856.03 best solution, best possible 3185.6788 (5526.38 seconds)
Cbc0010I After 609024 nodes, 19865 on tree, 3856.03 best solution, best possible 3185.6788 (5527.09 seconds)
Cbc0010I After 609136 nodes, 19857 on tree, 3856.03 best solution, best possible 3185.6788 (5527.79 seconds)
Cbc0010I After 609274 nodes, 19879 on tree, 3856.03 best solution, best possible 3185.6788 (5528.49 seconds)
Cbc0010I After 609411 nodes, 19869 on tree, 3856.03 best solution, best possible 3185.6788 (5529.20 seconds)
Cbc0010I After 609549 nodes, 19875 on tree, 3856.03 best solution, best possible 3185.6788 (5529.90 seconds)
Cbc0010I After 609696 nodes, 19855 on tree, 3856.03 best solution, best possible 3185.6788 (5530.60 seconds)
Cbc0010I After 609822 nodes, 19871 on tree, 3856.03 best solution, best possible 3185.6788 (5531.30 seconds)
Cbc0010I After 609954 nodes, 19879 on tree, 3856.03 best solution, best possible 3185.6788 (5532.01 seconds)
Cbc0010I After 610080 nodes, 19867 on tree, 3856.03 best solution, best possible 3185.6788 (5532.71 seconds)
Cbc0010I After 610218 nodes, 19863 on tree, 3856.03 best solution, best possible 3185.6788 (5533.42 seconds)
Cbc0010I After 610348 nodes, 19867 on tree, 3856.03 best solution, best possible 3185.6788 (5534.13 seconds)
Cbc0010I After 610416 nodes, 19858 on tree, 3856.03 best solution, best possible 3185.6788 (5534.84 seconds)
Cbc0010I After 610503 nodes, 19855 on tree, 3856.03 best solution, best possible 3185.6788 (5535.55 seconds)
Cbc0010I After 610593 nodes, 19856 on tree, 3856.03 best solution, best possible 3185.6788 (5536.25 seconds)
Cbc0010I After 610684 nodes, 19853 on tree, 3856.03 best solution, best possible 3185.6788 (5536.96 seconds)
Cbc0010I After 610786 nodes, 19850 on tree, 3856.03 best solution, best possible 3185.6788 (5537.66 seconds)
Cbc0010I After 610891 nodes, 19846 on tree, 3856.03 best solution, best possible 3185.6788 (5538.37 seconds)
Cbc0010I After 610967 nodes, 19886 on tree, 3856.03 best solution, best possible 3185.6788 (5539.07 seconds)
Cbc0010I After 611020 nodes, 19907 on tree, 3856.03 best solution, best possible 3185.6788 (5539.78 seconds)
Cbc0010I After 611098 nodes, 19900 on tree, 3856.03 best solution, best possible 3185.6788 (5540.49 seconds)
Cbc0010I After 611182 nodes, 19871 on tree, 3856.03 best solution, best possible 3185.6788 (5541.20 seconds)
Cbc0010I After 611277 nodes, 19913 on tree, 3856.03 best solution, best possible 3185.6788 (5541.90 seconds)
Cbc0010I After 611397 nodes, 19875 on tree, 3856.03 best solution, best possible 3185.6788 (5542.61 seconds)
Cbc0010I After 611507 nodes, 19879 on tree, 3856.03 best solution, best possible 3185.6788 (5543.31 seconds)
Cbc0010I After 611617 nodes, 19898 on tree, 3856.03 best solution, best possible 3185.6788 (5544.03 seconds)
Cbc0010I After 611731 nodes, 19873 on tree, 3856.03 best solution, best possible 3185.6788 (5544.73 seconds)
Cbc0010I After 611823 nodes, 19879 on tree, 3856.03 best solution, best possible 3185.6788 (5545.44 seconds)
Cbc0010I After 611912 nodes, 19870 on tree, 3856.03 best solution, best possible 3185.6788 (5546.14 seconds)
Cbc0010I After 612015 nodes, 19861 on tree, 3856.03 best solution, best possible 3185.6788 (5546.85 seconds)
Cbc0010I After 612113 nodes, 19875 on tree, 3856.03 best solution, best possible 3185.6788 (5547.55 seconds)
Cbc0010I After 612216 nodes, 19866 on tree, 3856.03 best solution, best possible 3185.6788 (5548.25 seconds)
Cbc0010I After 612308 nodes, 19869 on tree, 3856.03 best solution, best possible 3185.6788 (5548.96 seconds)
Cbc0010I After 612399 nodes, 19866 on tree, 3856.03 best solution, best possible 3185.6788 (5549.67 seconds)
Cbc0010I After 612488 nodes, 19884 on tree, 3856.03 best solution, best possible 3185.6788 (5550.38 seconds)
Cbc0010I After 612588 nodes, 19876 on tree, 3856.03 best solution, best possible 3185.6788 (5551.08 seconds)
Cbc0010I After 612685 nodes, 19876 on tree, 3856.03 best solution, best possible 3185.6788 (5551.80 seconds)
Cbc0010I After 612795 nodes, 19875 on tree, 3856.03 best solution, best possible 3185.6788 (5552.51 seconds)
Cbc0010I After 612896 nodes, 19872 on tree, 3856.03 best solution, best possible 3185.6788 (5553.21 seconds)
Cbc0010I After 612999 nodes, 19865 on tree, 3856.03 best solution, best possible 3185.6788 (5553.92 seconds)
Cbc0010I After 613103 nodes, 19862 on tree, 3856.03 best solution, best possible 3185.6788 (5554.62 seconds)
Cbc0010I After 613198 nodes, 19869 on tree, 3856.03 best solution, best possible 3185.6788 (5555.33 seconds)
Cbc0010I After 613304 nodes, 19906 on tree, 3856.03 best solution, best possible 3185.6788 (5556.03 seconds)
Cbc0010I After 613434 nodes, 19910 on tree, 3856.03 best solution, best possible 3185.6788 (5556.74 seconds)
Cbc0010I After 613511 nodes, 19907 on tree, 3856.03 best solution, best possible 3185.6788 (5557.45 seconds)
Cbc0010I After 613595 nodes, 19885 on tree, 3856.03 best solution, best possible 3185.6788 (5558.18 seconds)
Cbc0010I After 613659 nodes, 19878 on tree, 3856.03 best solution, best possible 3185.6788 (5558.88 seconds)
Cbc0010I After 613801 nodes, 19896 on tree, 3856.03 best solution, best possible 3185.6788 (5559.59 seconds)
Cbc0010I After 613965 nodes, 19882 on tree, 3856.03 best solution, best possible 3185.6788 (5560.30 seconds)
Cbc0010I After 614126 nodes, 19871 on tree, 3856.03 best solution, best possible 3185.6788 (5561.00 seconds)
Cbc0010I After 614291 nodes, 19883 on tree, 3856.03 best solution, best possible 3185.6788 (5561.70 seconds)
Cbc0010I After 614442 nodes, 19879 on tree, 3856.03 best solution, best possible 3185.6788 (5562.41 seconds)
Cbc0010I After 614605 nodes, 19877 on tree, 3856.03 best solution, best possible 3185.6788 (5563.11 seconds)
Cbc0010I After 614753 nodes, 19889 on tree, 3856.03 best solution, best possible 3185.6788 (5563.81 seconds)
Cbc0010I After 614893 nodes, 19873 on tree, 3856.03 best solution, best possible 3185.6788 (5564.53 seconds)
Cbc0010I After 614961 nodes, 19868 on tree, 3856.03 best solution, best possible 3185.6788 (5565.24 seconds)
Cbc0010I After 615021 nodes, 19858 on tree, 3856.03 best solution, best possible 3185.6788 (5565.96 seconds)
Cbc0010I After 615078 nodes, 19861 on tree, 3856.03 best solution, best possible 3185.6788 (5566.70 seconds)
Cbc0010I After 615180 nodes, 19861 on tree, 3856.03 best solution, best possible 3185.6788 (5567.41 seconds)
Cbc0010I After 615324 nodes, 19862 on tree, 3856.03 best solution, best possible 3185.6788 (5568.12 seconds)
Cbc0010I After 615470 nodes, 19864 on tree, 3856.03 best solution, best possible 3185.6788 (5568.82 seconds)
Cbc0010I After 615633 nodes, 19874 on tree, 3856.03 best solution, best possible 3185.6788 (5569.52 seconds)
Cbc0010I After 615789 nodes, 19874 on tree, 3856.03 best solution, best possible 3185.6788 (5570.23 seconds)
Cbc0010I After 615955 nodes, 19867 on tree, 3856.03 best solution, best possible 3185.6788 (5570.93 seconds)
Cbc0010I After 616081 nodes, 19851 on tree, 3856.03 best solution, best possible 3185.6788 (5571.65 seconds)
Cbc0010I After 616137 nodes, 19856 on tree, 3856.03 best solution, best possible 3185.6788 (5572.35 seconds)
Cbc0010I After 616238 nodes, 19879 on tree, 3856.03 best solution, best possible 3185.6788 (5573.05 seconds)
Cbc0010I After 616393 nodes, 19872 on tree, 3856.03 best solution, best possible 3185.6788 (5573.76 seconds)
Cbc0010I After 616546 nodes, 19869 on tree, 3856.03 best solution, best possible 3185.6788 (5574.46 seconds)
Cbc0010I After 616698 nodes, 19858 on tree, 3856.03 best solution, best possible 3185.6788 (5575.16 seconds)
Cbc0010I After 616830 nodes, 19856 on tree, 3856.03 best solution, best possible 3185.6788 (5575.87 seconds)
Cbc0010I After 616952 nodes, 19875 on tree, 3856.03 best solution, best possible 3185.6788 (5576.59 seconds)
Cbc0010I After 617034 nodes, 19864 on tree, 3856.03 best solution, best possible 3185.6788 (5577.30 seconds)
Cbc0010I After 617118 nodes, 19881 on tree, 3856.03 best solution, best possible 3185.6788 (5578.01 seconds)
Cbc0010I After 617203 nodes, 19864 on tree, 3856.03 best solution, best possible 3185.6788 (5578.73 seconds)
Cbc0010I After 617271 nodes, 19859 on tree, 3856.03 best solution, best possible 3185.6788 (5579.43 seconds)
Cbc0010I After 617400 nodes, 19875 on tree, 3856.03 best solution, best possible 3185.6788 (5580.14 seconds)
Cbc0010I After 617539 nodes, 19856 on tree, 3856.03 best solution, best possible 3185.6788 (5580.84 seconds)
Cbc0010I After 617680 nodes, 19841 on tree, 3856.03 best solution, best possible 3185.6788 (5581.55 seconds)
Cbc0010I After 617805 nodes, 19879 on tree, 3856.03 best solution, best possible 3185.6788 (5582.25 seconds)
Cbc0010I After 617943 nodes, 19868 on tree, 3856.03 best solution, best possible 3185.6788 (5582.96 seconds)
Cbc0010I After 618039 nodes, 19873 on tree, 3856.03 best solution, best possible 3185.6788 (5583.67 seconds)
Cbc0010I After 618133 nodes, 19858 on tree, 3856.03 best solution, best possible 3185.6788 (5584.38 seconds)
Cbc0010I After 618280 nodes, 19870 on tree, 3856.03 best solution, best possible 3185.6788 (5585.08 seconds)
Cbc0010I After 618444 nodes, 19856 on tree, 3856.03 best solution, best possible 3185.6788 (5585.78 seconds)
Cbc0010I After 618582 nodes, 19871 on tree, 3856.03 best solution, best possible 3185.6788 (5586.49 seconds)
Cbc0010I After 618756 nodes, 19863 on tree, 3856.03 best solution, best possible 3185.6788 (5587.19 seconds)
Cbc0010I After 618855 nodes, 19864 on tree, 3856.03 best solution, best possible 3185.6788 (5587.90 seconds)
Cbc0010I After 618951 nodes, 19853 on tree, 3856.03 best solution, best possible 3185.6788 (5588.61 seconds)
Cbc0010I After 619040 nodes, 19863 on tree, 3856.03 best solution, best possible 3185.6788 (5589.32 seconds)
Cbc0010I After 619103 nodes, 19868 on tree, 3856.03 best solution, best possible 3185.6788 (5590.02 seconds)
Cbc0010I After 619196 nodes, 19864 on tree, 3856.03 best solution, best possible 3185.6788 (5590.73 seconds)
Cbc0010I After 619293 nodes, 19872 on tree, 3856.03 best solution, best possible 3185.6788 (5591.43 seconds)
Cbc0010I After 619468 nodes, 19857 on tree, 3856.03 best solution, best possible 3185.6788 (5592.14 seconds)
Cbc0010I After 619610 nodes, 19876 on tree, 3856.03 best solution, best possible 3185.6788 (5592.84 seconds)
Cbc0010I After 619782 nodes, 19864 on tree, 3856.03 best solution, best possible 3185.6788 (5593.54 seconds)
Cbc0010I After 619957 nodes, 19860 on tree, 3856.03 best solution, best possible 3185.6788 (5594.25 seconds)
Cbc0010I After 620061 nodes, 19857 on tree, 3856.03 best solution, best possible 3185.6788 (5594.97 seconds)
Cbc0010I After 620123 nodes, 19855 on tree, 3856.03 best solution, best possible 3185.6788 (5595.68 seconds)
Cbc0010I After 620225 nodes, 19842 on tree, 3856.03 best solution, best possible 3185.6788 (5596.38 seconds)
Cbc0010I After 620310 nodes, 19851 on tree, 3856.03 best solution, best possible 3185.6788 (5597.09 seconds)
Cbc0010I After 620397 nodes, 19854 on tree, 3856.03 best solution, best possible 3185.6788 (5597.81 seconds)
Cbc0010I After 620469 nodes, 19844 on tree, 3856.03 best solution, best possible 3185.6788 (5598.52 seconds)
Cbc0010I After 620530 nodes, 19878 on tree, 3856.03 best solution, best possible 3185.6788 (5599.23 seconds)
Cbc0010I After 620646 nodes, 19863 on tree, 3856.03 best solution, best possible 3185.6788 (5599.93 seconds)
Cbc0010I After 620778 nodes, 19858 on tree, 3856.03 best solution, best possible 3185.6788 (5600.64 seconds)
Cbc0010I After 620899 nodes, 19881 on tree, 3856.03 best solution, best possible 3185.6788 (5601.34 seconds)
Cbc0010I After 621037 nodes, 19871 on tree, 3856.03 best solution, best possible 3185.6788 (5602.04 seconds)
Cbc0010I After 621162 nodes, 19853 on tree, 3856.03 best solution, best possible 3185.6788 (5602.74 seconds)
Cbc0010I After 621296 nodes, 19850 on tree, 3856.03 best solution, best possible 3185.6788 (5603.45 seconds)
Cbc0010I After 621426 nodes, 19869 on tree, 3856.03 best solution, best possible 3185.6788 (5604.16 seconds)
Cbc0010I After 621555 nodes, 19879 on tree, 3856.03 best solution, best possible 3185.6788 (5604.87 seconds)
Cbc0010I After 621651 nodes, 19867 on tree, 3856.03 best solution, best possible 3185.6788 (5605.58 seconds)
Cbc0010I After 621697 nodes, 19855 on tree, 3856.03 best solution, best possible 3185.6788 (5606.31 seconds)
Cbc0010I After 621775 nodes, 19853 on tree, 3856.03 best solution, best possible 3185.6788 (5607.01 seconds)
Cbc0010I After 621869 nodes, 19857 on tree, 3856.03 best solution, best possible 3185.6788 (5607.72 seconds)
Cbc0010I After 621968 nodes, 19846 on tree, 3856.03 best solution, best possible 3185.6788 (5608.42 seconds)
Cbc0010I After 622043 nodes, 19883 on tree, 3856.03 best solution, best possible 3185.6788 (5609.13 seconds)
Cbc0010I After 622135 nodes, 19872 on tree, 3856.03 best solution, best possible 3185.6788 (5609.83 seconds)
Cbc0010I After 622235 nodes, 19868 on tree, 3856.03 best solution, best possible 3185.6788 (5610.53 seconds)
Cbc0010I After 622341 nodes, 19865 on tree, 3856.03 best solution, best possible 3185.6788 (5611.24 seconds)
Cbc0010I After 622421 nodes, 19898 on tree, 3856.03 best solution, best possible 3185.6788 (5611.95 seconds)
Cbc0010I After 622513 nodes, 19893 on tree, 3856.03 best solution, best possible 3185.6788 (5612.66 seconds)
Cbc0010I After 622578 nodes, 19888 on tree, 3856.03 best solution, best possible 3185.6788 (5613.37 seconds)
Cbc0010I After 622651 nodes, 19872 on tree, 3856.03 best solution, best possible 3185.6788 (5614.09 seconds)
Cbc0010I After 622743 nodes, 19873 on tree, 3856.03 best solution, best possible 3185.6788 (5614.79 seconds)
Cbc0010I After 622835 nodes, 19870 on tree, 3856.03 best solution, best possible 3185.6788 (5615.50 seconds)
Cbc0010I After 622936 nodes, 19870 on tree, 3856.03 best solution, best possible 3185.6788 (5616.20 seconds)
Cbc0010I After 623030 nodes, 19867 on tree, 3856.03 best solution, best possible 3185.6788 (5616.91 seconds)
Cbc0010I After 623138 nodes, 19871 on tree, 3856.03 best solution, best possible 3185.6788 (5617.61 seconds)
Cbc0010I After 623208 nodes, 19866 on tree, 3856.03 best solution, best possible 3185.6788 (5618.32 seconds)
Cbc0010I After 623272 nodes, 19854 on tree, 3856.03 best solution, best possible 3185.6788 (5619.04 seconds)
Cbc0010I After 623350 nodes, 19855 on tree, 3856.03 best solution, best possible 3185.6788 (5619.74 seconds)
Cbc0010I After 623438 nodes, 19856 on tree, 3856.03 best solution, best possible 3185.6788 (5620.45 seconds)
Cbc0010I After 623526 nodes, 19859 on tree, 3856.03 best solution, best possible 3185.6788 (5621.15 seconds)
Cbc0010I After 623623 nodes, 19859 on tree, 3856.03 best solution, best possible 3185.6788 (5621.86 seconds)
Cbc0010I After 623687 nodes, 19860 on tree, 3856.03 best solution, best possible 3185.6788 (5622.56 seconds)
Cbc0010I After 623754 nodes, 19845 on tree, 3856.03 best solution, best possible 3185.6788 (5623.27 seconds)
Cbc0010I After 623843 nodes, 19849 on tree, 3856.03 best solution, best possible 3185.6788 (5623.97 seconds)
Cbc0010I After 623942 nodes, 19863 on tree, 3856.03 best solution, best possible 3185.6788 (5624.69 seconds)
Cbc0010I After 624025 nodes, 19866 on tree, 3856.03 best solution, best possible 3185.6788 (5625.39 seconds)
Cbc0010I After 624116 nodes, 19861 on tree, 3856.03 best solution, best possible 3185.6788 (5626.10 seconds)
Cbc0010I After 624197 nodes, 19865 on tree, 3856.03 best solution, best possible 3185.6788 (5626.82 seconds)
Cbc0010I After 624270 nodes, 19857 on tree, 3856.03 best solution, best possible 3185.6788 (5627.53 seconds)
Cbc0010I After 624351 nodes, 19846 on tree, 3856.03 best solution, best possible 3185.6788 (5628.25 seconds)
Cbc0010I After 624444 nodes, 19853 on tree, 3856.03 best solution, best possible 3185.6788 (5628.95 seconds)
Cbc0010I After 624586 nodes, 19852 on tree, 3856.03 best solution, best possible 3185.6788 (5629.66 seconds)
Cbc0010I After 624721 nodes, 19860 on tree, 3856.03 best solution, best possible 3185.6788 (5630.36 seconds)
Cbc0010I After 624869 nodes, 19862 on tree, 3856.03 best solution, best possible 3185.6788 (5631.07 seconds)
Cbc0010I After 625022 nodes, 19847 on tree, 3856.03 best solution, best possible 3185.6788 (5631.77 seconds)
Cbc0010I After 625148 nodes, 19859 on tree, 3856.03 best solution, best possible 3185.6788 (5632.47 seconds)
Cbc0010I After 625243 nodes, 19845 on tree, 3856.03 best solution, best possible 3185.6788 (5633.18 seconds)
Cbc0010I After 625293 nodes, 19864 on tree, 3856.03 best solution, best possible 3185.6788 (5633.90 seconds)
Cbc0010I After 625389 nodes, 19860 on tree, 3856.03 best solution, best possible 3185.6788 (5634.61 seconds)
Cbc0010I After 625533 nodes, 19859 on tree, 3856.03 best solution, best possible 3185.6788 (5635.31 seconds)
Cbc0010I After 625677 nodes, 19854 on tree, 3856.03 best solution, best possible 3185.6788 (5636.02 seconds)
Cbc0010I After 625825 nodes, 19852 on tree, 3856.03 best solution, best possible 3185.6788 (5636.72 seconds)
Cbc0010I After 625953 nodes, 19842 on tree, 3856.03 best solution, best possible 3185.6788 (5637.42 seconds)
Cbc0010I After 626089 nodes, 19854 on tree, 3856.03 best solution, best possible 3185.6788 (5638.13 seconds)
Cbc0010I After 626238 nodes, 19863 on tree, 3856.03 best solution, best possible 3185.6788 (5638.83 seconds)
Cbc0010I After 626372 nodes, 19853 on tree, 3856.03 best solution, best possible 3185.6788 (5639.54 seconds)
Cbc0010I After 626496 nodes, 19847 on tree, 3856.03 best solution, best possible 3185.6788 (5640.27 seconds)
Cbc0010I After 626579 nodes, 19851 on tree, 3856.03 best solution, best possible 3185.6788 (5640.99 seconds)
Cbc0010I After 626637 nodes, 19838 on tree, 3856.03 best solution, best possible 3185.6788 (5641.70 seconds)
Cbc0010I After 626727 nodes, 19843 on tree, 3856.03 best solution, best possible 3185.6788 (5642.40 seconds)
Cbc0010I After 626849 nodes, 19834 on tree, 3856.03 best solution, best possible 3185.6788 (5643.11 seconds)
Cbc0010I After 626978 nodes, 19859 on tree, 3856.03 best solution, best possible 3185.6788 (5643.82 seconds)
Cbc0010I After 627098 nodes, 19861 on tree, 3856.03 best solution, best possible 3185.6788 (5644.53 seconds)
Cbc0010I After 627255 nodes, 19852 on tree, 3856.03 best solution, best possible 3185.6788 (5645.23 seconds)
Cbc0010I After 627385 nodes, 19852 on tree, 3856.03 best solution, best possible 3185.6788 (5645.94 seconds)
Cbc0010I After 627514 nodes, 19849 on tree, 3856.03 best solution, best possible 3185.6788 (5646.64 seconds)
Cbc0010I After 627657 nodes, 19843 on tree, 3856.03 best solution, best possible 3185.6788 (5647.35 seconds)
Cbc0010I After 627765 nodes, 19838 on tree, 3856.03 best solution, best possible 3185.6788 (5648.07 seconds)
Cbc0010I After 627822 nodes, 19843 on tree, 3856.03 best solution, best possible 3185.6788 (5648.77 seconds)
Cbc0010I After 627903 nodes, 19846 on tree, 3856.03 best solution, best possible 3185.6788 (5649.48 seconds)
Cbc0010I After 627985 nodes, 19850 on tree, 3856.03 best solution, best possible 3185.6788 (5650.19 seconds)
Cbc0010I After 628076 nodes, 19843 on tree, 3856.03 best solution, best possible 3185.6788 (5650.90 seconds)
