Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/neos-1593097.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/neos-1593097.txt -quit (default strategy 1)
At line 1 NAME          neos-1593097
At line 2 ROWS
At line 802 COLUMNS
At line 114165 RHS
At line 114496 BOUNDS
At line 132697 ENDATA
Problem neos-1593097 has 798 rows, 18460 columns and 113308 elements
Coin0008I neos-1593097 read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 4424 - 3.60112 seconds
Cgl0011I 208 variables made integer
Cgl0004I processed model has 746 rows, 18408 columns (18408 integer (18200 of which binary)) and 94848 elements
Coin3009W Conflict graph built in 1.349 seconds, density: 0.443%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0045I Cutoff increment increased from 0.0001 to 0.9999
Cbc0038I Initial state - 205 integers unsatisfied sum - 57.2435
Cbc0038I Pass   1: suminf.   31.02691 (123) obj. 12821.3 iterations 965
Cbc0038I Pass   2: suminf.   24.19730 (113) obj. 14176.8 iterations 262
Cbc0038I Pass   3: suminf.   21.93990 (113) obj. 14058.4 iterations 115
Cbc0038I Pass   4: suminf.   21.93990 (113) obj. 14058.4 iterations 0
Cbc0038I Pass   5: suminf.   18.78916 (110) obj. 15814.5 iterations 222
Cbc0038I Pass   6: suminf.   17.77662 (107) obj. 15954.6 iterations 70
Cbc0038I Pass   7: suminf.   17.72389 (104) obj. 15957.9 iterations 12
Cbc0038I Pass   8: suminf.   16.96529 (97) obj. 17647.9 iterations 178
Cbc0038I Pass   9: suminf.   14.53281 (88) obj. 18960.6 iterations 218
Cbc0038I Pass  10: suminf.   13.45497 (84) obj. 19565.7 iterations 184
Cbc0038I Pass  11: suminf.   12.64038 (95) obj. 19426.4 iterations 76
Cbc0038I Pass  12: suminf.   12.92235 (90) obj. 19303.6 iterations 154
Cbc0038I Pass  13: suminf.   12.52398 (90) obj. 19330 iterations 28
Cbc0038I Pass  14: suminf.   13.51107 (73) obj. 20350.4 iterations 259
Cbc0038I Pass  15: suminf.   11.53886 (71) obj. 20568.6 iterations 144
Cbc0038I Pass  16: suminf.   11.08671 (68) obj. 21400.4 iterations 163
Cbc0038I Pass  17: suminf.   11.08671 (68) obj. 21400.4 iterations 12
Cbc0038I Pass  18: suminf.   10.76177 (66) obj. 21553 iterations 174
Cbc0038I Pass  19: suminf.   10.68944 (67) obj. 21559.1 iterations 25
Cbc0038I Pass  20: suminf.   10.25647 (69) obj. 22159.6 iterations 193
Cbc0038I Pass  21: suminf.    9.66255 (65) obj. 22233.1 iterations 78
Cbc0038I Pass  22: suminf.    9.70590 (60) obj. 22761.1 iterations 173
Cbc0038I Pass  23: suminf.    9.23502 (65) obj. 22700.4 iterations 59
Cbc0038I Pass  24: suminf.    7.80216 (58) obj. 23111.9 iterations 168
Cbc0038I Pass  25: suminf.    7.51206 (59) obj. 23061 iterations 109
Cbc0038I Pass  26: suminf.    7.99670 (62) obj. 22850.8 iterations 275
Cbc0038I Pass  27: suminf.    7.49384 (63) obj. 22777.6 iterations 139
Cbc0038I Pass  28: suminf.    8.33834 (53) obj. 22664.6 iterations 128
Cbc0038I Pass  29: suminf.    7.37079 (53) obj. 22693.7 iterations 20
Cbc0038I Pass  30: suminf.    6.70225 (60) obj. 22756.4 iterations 63
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 17695 integers at bound fixed and 93 continuous
Cbc0038I Mini branch and bound did not improve solution (11.56 seconds)
Cbc0038I After 14.64 seconds - Feasibility pump exiting - took 7.50 seconds
Cbc0031I 555 added rows had average density of 108.54234
Cbc0013I At root node, 555 cuts changed objective from 4424 to 4436.7757 in 17 passes
Cbc0014I Cut generator 0 (Probing) - 0 row cuts average 0.0 elements, 0 column cuts (445 active)  in 26.545 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 132 row cuts average 276.6 elements, 0 column cuts (0 active)  in 2.333 seconds - new frequency is -100
Cbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.057 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 1845 row cuts average 70.8 elements, 0 column cuts (0 active)  in 30.515 seconds - new frequency is 1
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.172 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.968 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 909 row cuts average 139.6 elements, 0 column cuts (0 active)  in 0.902 seconds - new frequency is 1
Cbc0014I Cut generator 7 (FlowCover) - 1134 row cuts average 70.3 elements, 0 column cuts (0 active)  in 0.511 seconds - new frequency is 1
Cbc0014I Cut generator 8 (TwoMirCuts) - 277 row cuts average 147.7 elements, 0 column cuts (0 active)  in 2.334 seconds - new frequency is -100
Cbc0014I Cut generator 9 (ZeroHalf) - 388 row cuts average 142.3 elements, 0 column cuts (0 active)  in 2.183 seconds - new frequency is -100
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible 4436.7757 (229.20 seconds)
Cbc0010I After 10028 nodes, 4847 on tree, 24323 best solution, best possible 4436.7757 (9133.93 seconds)
Cbc0010I After 10029 nodes, 4847 on tree, 24323 best solution, best possible 4436.7757 (9142.01 seconds)
Cbc0010I After 10030 nodes, 4848 on tree, 24323 best solution, best possible 4436.7757 (9148.27 seconds)
Cbc0010I After 10031 nodes, 4848 on tree, 24323 best solution, best possible 4436.7757 (9153.55 seconds)
Cbc0010I After 10033 nodes, 4848 on tree, 24323 best solution, best possible 4436.7757 (9160.78 seconds)
Cbc0010I After 10034 nodes, 4848 on tree, 24323 best solution, best possible 4436.7757 (9168.35 seconds)
Cbc0010I After 10035 nodes, 4849 on tree, 24323 best solution, best possible 4436.7757 (9170.26 seconds)
Cbc0010I After 10036 nodes, 4850 on tree, 24323 best solution, best possible 4436.7757 (9172.68 seconds)
Cbc0010I After 10037 nodes, 4851 on tree, 24323 best solution, best possible 4436.7757 (9174.48 seconds)
Cbc0010I After 10038 nodes, 4852 on tree, 24323 best solution, best possible 4436.7757 (9175.94 seconds)
Cbc0010I After 10041 nodes, 4851 on tree, 24323 best solution, best possible 4436.7757 (9185.33 seconds)
Cbc0010I After 10046 nodes, 4846 on tree, 24323 best solution, best possible 4436.7757 (9186.23 seconds)
Cbc0010I After 10047 nodes, 4845 on tree, 24323 best solution, best possible 4436.7757 (9186.98 seconds)
Cbc0010I After 10051 nodes, 4841 on tree, 24323 best solution, best possible 4436.7757 (9187.69 seconds)
Cbc0010I After 10056 nodes, 4838 on tree, 24323 best solution, best possible 4436.7757 (9194.88 seconds)
Cbc0010I After 10058 nodes, 4836 on tree, 24323 best solution, best possible 4436.7757 (9196.59 seconds)
Cbc0010I After 10061 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9199.76 seconds)
Cbc0010I After 10062 nodes, 4835 on tree, 24323 best solution, best possible 4436.7757 (9202.16 seconds)
Cbc0010I After 10063 nodes, 4835 on tree, 24323 best solution, best possible 4436.7757 (9207.13 seconds)
Cbc0010I After 10064 nodes, 4836 on tree, 24323 best solution, best possible 4436.7757 (9208.35 seconds)
Cbc0010I After 10065 nodes, 4837 on tree, 24323 best solution, best possible 4436.7757 (9219.83 seconds)
Cbc0010I After 10066 nodes, 4836 on tree, 24323 best solution, best possible 4436.7757 (9224.63 seconds)
Cbc0010I After 10067 nodes, 4836 on tree, 24323 best solution, best possible 4436.7757 (9225.95 seconds)
Cbc0010I After 10068 nodes, 4837 on tree, 24323 best solution, best possible 4436.7757 (9235.92 seconds)
Cbc0010I After 10069 nodes, 4837 on tree, 24323 best solution, best possible 4436.7757 (9245.26 seconds)
Cbc0010I After 10070 nodes, 4838 on tree, 24323 best solution, best possible 4436.7757 (9246.78 seconds)
Cbc0010I After 10071 nodes, 4839 on tree, 24323 best solution, best possible 4436.7757 (9255.65 seconds)
Cbc0010I After 10072 nodes, 4839 on tree, 24323 best solution, best possible 4436.7757 (9268.40 seconds)
Cbc0010I After 10076 nodes, 4835 on tree, 24323 best solution, best possible 4436.7757 (9269.90 seconds)
Cbc0010I After 10078 nodes, 4833 on tree, 24323 best solution, best possible 4436.7757 (9270.63 seconds)
Cbc0010I After 10080 nodes, 4833 on tree, 24323 best solution, best possible 4436.7757 (9281.87 seconds)
Cbc0010I After 10081 nodes, 4833 on tree, 24323 best solution, best possible 4436.7757 (9290.85 seconds)
Cbc0010I After 10082 nodes, 4833 on tree, 24323 best solution, best possible 4436.7757 (9298.58 seconds)
Cbc0010I After 10083 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9300.69 seconds)
Cbc0010I After 10085 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9308.74 seconds)
Cbc0010I After 10088 nodes, 4832 on tree, 24323 best solution, best possible 4436.7757 (9314.03 seconds)
Cbc0010I After 10089 nodes, 4833 on tree, 24323 best solution, best possible 4436.7757 (9316.57 seconds)
Cbc0010I After 10090 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9323.25 seconds)
Cbc0010I After 10093 nodes, 4833 on tree, 24323 best solution, best possible 4436.7757 (9326.43 seconds)
Cbc0010I After 10094 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9327.93 seconds)
Cbc0010I After 10097 nodes, 4833 on tree, 24323 best solution, best possible 4436.7757 (9329.72 seconds)
Cbc0010I After 10098 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9332.25 seconds)
Cbc0010I After 10099 nodes, 4835 on tree, 24323 best solution, best possible 4436.7757 (9338.54 seconds)
Cbc0010I After 10101 nodes, 4835 on tree, 24323 best solution, best possible 4436.7757 (9340.63 seconds)
Cbc0010I After 10102 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9342.48 seconds)
Cbc0010I After 10104 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9343.88 seconds)
Cbc0010I After 10106 nodes, 4836 on tree, 24323 best solution, best possible 4436.7757 (9345.76 seconds)
Cbc0010I After 10107 nodes, 4837 on tree, 24323 best solution, best possible 4436.7757 (9353.93 seconds)
Cbc0010I After 10108 nodes, 4837 on tree, 24323 best solution, best possible 4436.7757 (9360.55 seconds)
Cbc0010I After 10109 nodes, 4837 on tree, 24323 best solution, best possible 4436.7757 (9361.93 seconds)
Cbc0010I After 10110 nodes, 4838 on tree, 24323 best solution, best possible 4436.7757 (9368.49 seconds)
Cbc0010I After 10114 nodes, 4835 on tree, 24323 best solution, best possible 4436.7757 (9369.27 seconds)
Cbc0010I After 10115 nodes, 4836 on tree, 24323 best solution, best possible 4436.7757 (9370.37 seconds)
Cbc0010I After 10117 nodes, 4835 on tree, 24323 best solution, best possible 4436.7757 (9377.58 seconds)
Cbc0010I After 10121 nodes, 4831 on tree, 24323 best solution, best possible 4436.7757 (9378.58 seconds)
Cbc0010I After 10122 nodes, 4830 on tree, 24323 best solution, best possible 4436.7757 (9379.50 seconds)
Cbc0010I After 10124 nodes, 4830 on tree, 24323 best solution, best possible 4436.7757 (9380.77 seconds)
Cbc0010I After 10125 nodes, 4831 on tree, 24323 best solution, best possible 4436.7757 (9382.10 seconds)
Cbc0010I After 10127 nodes, 4831 on tree, 24323 best solution, best possible 4436.7757 (9383.76 seconds)
Cbc0010I After 10128 nodes, 4832 on tree, 24323 best solution, best possible 4436.7757 (9384.61 seconds)
Cbc0010I After 10130 nodes, 4832 on tree, 24323 best solution, best possible 4436.7757 (9387.40 seconds)
Cbc0010I After 10131 nodes, 4831 on tree, 24323 best solution, best possible 4436.7757 (9390.51 seconds)
Cbc0010I After 10133 nodes, 4831 on tree, 24323 best solution, best possible 4436.7757 (9393.42 seconds)
Cbc0010I After 10134 nodes, 4832 on tree, 24323 best solution, best possible 4436.7757 (9396.10 seconds)
Cbc0010I After 10137 nodes, 4831 on tree, 24323 best solution, best possible 4436.7757 (9397.66 seconds)
Cbc0010I After 10138 nodes, 4832 on tree, 24323 best solution, best possible 4436.7757 (9398.67 seconds)
Cbc0010I After 10139 nodes, 4833 on tree, 24323 best solution, best possible 4436.7757 (9402.23 seconds)
Cbc0010I After 10143 nodes, 4829 on tree, 24323 best solution, best possible 4436.7757 (9402.97 seconds)
Cbc0010I After 10144 nodes, 4830 on tree, 24323 best solution, best possible 4436.7757 (9408.24 seconds)
Cbc0010I After 10145 nodes, 4831 on tree, 24323 best solution, best possible 4436.7757 (9409.34 seconds)
Cbc0010I After 10146 nodes, 4831 on tree, 24323 best solution, best possible 4436.7757 (9412.38 seconds)
Cbc0010I After 10147 nodes, 4832 on tree, 24323 best solution, best possible 4436.7757 (9417.74 seconds)
Cbc0010I After 10148 nodes, 4833 on tree, 24323 best solution, best possible 4436.7757 (9419.32 seconds)
Cbc0010I After 10149 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9423.96 seconds)
Cbc0010I After 10151 nodes, 4833 on tree, 24323 best solution, best possible 4436.7757 (9426.25 seconds)
Cbc0010I After 10152 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9430.69 seconds)
Cbc0010I After 10154 nodes, 4833 on tree, 24323 best solution, best possible 4436.7757 (9433.68 seconds)
Cbc0010I After 10155 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9435.99 seconds)
Cbc0010I After 10157 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9440.22 seconds)
Cbc0010I After 10158 nodes, 4835 on tree, 24323 best solution, best possible 4436.7757 (9442.80 seconds)
Cbc0010I After 10159 nodes, 4836 on tree, 24323 best solution, best possible 4436.7757 (9448.58 seconds)
Cbc0010I After 10161 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9450.16 seconds)
Cbc0010I After 10162 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9451.56 seconds)
Cbc0010I After 10163 nodes, 4835 on tree, 24323 best solution, best possible 4436.7757 (9453.55 seconds)
Cbc0010I After 10165 nodes, 4835 on tree, 24323 best solution, best possible 4436.7757 (9457.96 seconds)
Cbc0010I After 10168 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9463.75 seconds)
Cbc0010I After 10169 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9476.58 seconds)
Cbc0010I After 10170 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9479.72 seconds)
Cbc0010I After 10173 nodes, 4833 on tree, 24323 best solution, best possible 4436.7757 (9483.80 seconds)
Cbc0010I After 10174 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9490.90 seconds)
Cbc0010I After 10175 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9504.94 seconds)
Cbc0010I After 10176 nodes, 4834 on tree, 24323 best solution, best possible 4436.7757 (9507.07 seconds)
Cbc0010I After 10177 nodes, 4835 on tree, 24323 best solution, best possible 4436.7757 (9508.76 seconds)
Cbc0010I After 10178 nodes, 4836 on tree, 24323 best solution, best possible 4436.7757 (9509.91 seconds)
Cbc0010I After 10180 nodes, 4836 on tree, 24323 best solution, best possible 4436.7757 (9511.60 seconds)
Cbc0010I After 10182 nodes, 4836 on tree, 24323 best solution, best possible 4436.7757 (9516.36 seconds)
Cbc0010I After 10183 nodes, 4837 on tree, 24323 best solution, best possible 4436.7757 (9521.66 seconds)
Cbc0010I After 10186 nodes, 4836 on tree, 24323 best solution, best possible 4436.7757 (9523.60 seconds)
Cbc0010I After 10187 nodes, 4837 on tree, 24323 best solution, best possible 4436.7757 (9526.13 seconds)
Cbc0010I After 10188 nodes, 4837 on tree, 24323 best solution, best possible 4436.7757 (9530.23 seconds)
Cbc0010I After 10189 nodes, 4838 on tree, 24323 best solution, best possible 4436.7757 (9531.53 seconds)
Cbc0010I After 10190 nodes, 4838 on tree, 24323 best solution, best possible 4436.7757 (9534.13 seconds)
Cbc0010I After 10193 nodes, 4839 on tree, 24323 best solution, best possible 4436.7757 (9535.58 seconds)
Cbc0010I After 10194 nodes, 4840 on tree, 24323 best solution, best possible 4436.7757 (9537.58 seconds)
Cbc0010I After 10195 nodes, 4840 on tree, 24323 best solution, best possible 4436.7757 (9538.67 seconds)
Cbc0010I After 10196 nodes, 4841 on tree, 24323 best solution, best possible 4436.7757 (9546.65 seconds)
Cbc0010I After 10197 nodes, 4841 on tree, 24323 best solution, best possible 4436.7757 (9554.99 seconds)
Cbc0010I After 10198 nodes, 4842 on tree, 24323 best solution, best possible 4436.7757 (9559.62 seconds)
Cbc0010I After 10199 nodes, 4842 on tree, 24323 best solution, best possible 4436.7757 (9568.28 seconds)
Cbc0010I After 10201 nodes, 4842 on tree, 24323 best solution, best possible 4436.7757 (9569.40 seconds)
Cbc0010I After 10202 nodes, 4842 on tree, 24323 best solution, best possible 4436.7757 (9572.41 seconds)
Cbc0010I After 10203 nodes, 4843 on tree, 24323 best solution, best possible 4436.7757 (9574.49 seconds)
Cbc0010I After 10205 nodes, 4843 on tree, 24323 best solution, best possible 4436.7757 (9576.06 seconds)
Cbc0010I After 10206 nodes, 4843 on tree, 24323 best solution, best possible 4436.7757 (9578.53 seconds)
Cbc0010I After 10207 nodes, 4844 on tree, 24323 best solution, best possible 4436.7757 (9591.01 seconds)
Cbc0010I After 10208 nodes, 4844 on tree, 24323 best solution, best possible 4436.7757 (9600.80 seconds)
Cbc0010I After 10209 nodes, 4845 on tree, 24323 best solution, best possible 4436.7757 (9604.36 seconds)
Cbc0010I After 10211 nodes, 4845 on tree, 24323 best solution, best possible 4436.7757 (9606.47 seconds)
Cbc0010I After 10212 nodes, 4846 on tree, 24323 best solution, best possible 4436.7757 (9609.03 seconds)
Cbc0010I After 10213 nodes, 4847 on tree, 24323 best solution, best possible 4436.7757 (9612.74 seconds)
Cbc0010I After 10214 nodes, 4848 on tree, 24323 best solution, best possible 4436.7757 (9617.22 seconds)
Cbc0010I After 10217 nodes, 4846 on tree, 24323 best solution, best possible 4436.7757 (9620.49 seconds)
Cbc0010I After 10218 nodes, 4847 on tree, 24323 best solution, best possible 4436.7757 (9622.75 seconds)
Cbc0010I After 10219 nodes, 4847 on tree, 24323 best solution, best possible 4436.7757 (9624.33 seconds)
Cbc0010I After 10220 nodes, 4848 on tree, 24323 best solution, best possible 4436.7757 (9630.03 seconds)
Cbc0010I After 10222 nodes, 4848 on tree, 24323 best solution, best possible 4436.7757 (9637.60 seconds)
Cbc0010I After 10224 nodes, 4848 on tree, 24323 best solution, best possible 4436.7757 (9639.67 seconds)
Cbc0010I After 10225 nodes, 4849 on tree, 24323 best solution, best possible 4436.7757 (9641.17 seconds)
Cbc0010I After 10226 nodes, 4850 on tree, 24323 best solution, best possible 4436.7757 (9641.89 seconds)
Cbc0010I After 10227 nodes, 4851 on tree, 24323 best solution, best possible 4436.7757 (9643.42 seconds)
Cbc0010I After 10228 nodes, 4851 on tree, 24323 best solution, best possible 4436.7757 (9650.63 seconds)
Cbc0010I After 10229 nodes, 4852 on tree, 24323 best solution, best possible 4436.7757 (9655.62 seconds)
Cbc0010I After 10230 nodes, 4851 on tree, 24323 best solution, best possible 4436.7757 (9660.50 seconds)
Cbc0010I After 10233 nodes, 4850 on tree, 24323 best solution, best possible 4436.7757 (9664.84 seconds)
Cbc0010I After 10237 nodes, 4848 on tree, 24323 best solution, best possible 4436.7757 (9665.83 seconds)
Cbc0010I After 10239 nodes, 4849 on tree, 24323 best solution, best possible 4436.7757 (9667.71 seconds)
Cbc0010I After 10240 nodes, 4850 on tree, 24323 best solution, best possible 4436.7757 (9675.58 seconds)
Cbc0010I After 10243 nodes, 4849 on tree, 24323 best solution, best possible 4436.7757 (9684.62 seconds)
Cbc0010I After 10244 nodes, 4849 on tree, 24323 best solution, best possible 4436.7757 (9693.84 seconds)
Cbc0010I After 10245 nodes, 4850 on tree, 24323 best solution, best possible 4436.7757 (9697.43 seconds)
Cbc0010I After 10247 nodes, 4850 on tree, 24323 best solution, best possible 4436.7757 (9699.60 seconds)
Cbc0010I After 10248 nodes, 4851 on tree, 24323 best solution, best possible 4436.7757 (9702.74 seconds)
Cbc0010I After 10249 nodes, 4852 on tree, 24323 best solution, best possible 4436.7757 (9704.53 seconds)
Cbc0010I After 10250 nodes, 4853 on tree, 24323 best solution, best possible 4436.7757 (9711.64 seconds)
Cbc0010I After 10253 nodes, 4851 on tree, 24323 best solution, best possible 4436.7757 (9713.35 seconds)
Cbc0010I After 10254 nodes, 4852 on tree, 24323 best solution, best possible 4436.7757 (9715.00 seconds)
Cbc0010I After 10255 nodes, 4852 on tree, 24323 best solution, best possible 4436.7757 (9716.50 seconds)
Cbc0010I After 10256 nodes, 4853 on tree, 24323 best solution, best possible 4436.7757 (9725.89 seconds)
Cbc0010I After 10257 nodes, 4852 on tree, 24323 best solution, best possible 4436.7757 (9727.58 seconds)
Cbc0010I After 10259 nodes, 4852 on tree, 24323 best solution, best possible 4436.7757 (9737.08 seconds)
Cbc0010I After 10260 nodes, 4852 on tree, 24323 best solution, best possible 4436.7757 (9744.99 seconds)
Cbc0010I After 10262 nodes, 4853 on tree, 24323 best solution, best possible 4436.7757 (9747.69 seconds)
Cbc0010I After 10263 nodes, 4854 on tree, 24323 best solution, best possible 4436.7757 (9750.20 seconds)
Cbc0010I After 10264 nodes, 4854 on tree, 24323 best solution, best possible 4436.7757 (9752.70 seconds)
Cbc0010I After 10265 nodes, 4854 on tree, 24323 best solution, best possible 4436.7757 (9756.91 seconds)
Cbc0010I After 10266 nodes, 4855 on tree, 24323 best solution, best possible 4436.7757 (9759.29 seconds)
Cbc0010I After 10267 nodes, 4855 on tree, 24323 best solution, best possible 4436.7757 (9760.99 seconds)
Cbc0010I After 10268 nodes, 4856 on tree, 24323 best solution, best possible 4436.7757 (9762.48 seconds)
Cbc0010I After 10270 nodes, 4856 on tree, 24323 best solution, best possible 4436.7757 (9769.45 seconds)
Cbc0010I After 10271 nodes, 4856 on tree, 24323 best solution, best possible 4436.7757 (9776.27 seconds)
Cbc0010I After 10272 nodes, 4857 on tree, 24323 best solution, best possible 4436.7757 (9777.86 seconds)
Cbc0010I After 10274 nodes, 4857 on tree, 24323 best solution, best possible 4436.7757 (9779.26 seconds)
Cbc0010I After 10275 nodes, 4858 on tree, 24323 best solution, best possible 4436.7757 (9788.47 seconds)
Cbc0010I After 10276 nodes, 4858 on tree, 24323 best solution, best possible 4436.7757 (9798.99 seconds)
Cbc0010I After 10278 nodes, 4858 on tree, 24323 best solution, best possible 4436.7757 (9806.72 seconds)
Cbc0010I After 10279 nodes, 4858 on tree, 24323 best solution, best possible 4436.7757 (9817.64 seconds)
Cbc0010I After 10280 nodes, 4859 on tree, 24323 best solution, best possible 4436.7757 (9818.43 seconds)
Cbc0010I After 10281 nodes, 4859 on tree, 24323 best solution, best possible 4436.7757 (9819.34 seconds)
Cbc0010I After 10282 nodes, 4860 on tree, 24323 best solution, best possible 4436.7757 (9827.31 seconds)
Cbc0010I After 10283 nodes, 4860 on tree, 24323 best solution, best possible 4436.7757 (9837.92 seconds)
Cbc0010I After 10284 nodes, 4861 on tree, 24323 best solution, best possible 4436.7757 (9840.56 seconds)
Cbc0010I After 10285 nodes, 4861 on tree, 24323 best solution, best possible 4436.7757 (9843.09 seconds)
Cbc0010I After 10286 nodes, 4862 on tree, 24323 best solution, best possible 4436.7757 (9844.35 seconds)
Cbc0010I After 10288 nodes, 4862 on tree, 24323 best solution, best possible 4436.7757 (9845.61 seconds)
Cbc0010I After 10290 nodes, 4863 on tree, 24323 best solution, best possible 4436.7757 (9850.05 seconds)
Cbc0010I After 10291 nodes, 4863 on tree, 24323 best solution, best possible 4436.7757 (9851.56 seconds)
Cbc0010I After 10292 nodes, 4862 on tree, 24323 best solution, best possible 4436.7757 (9853.16 seconds)
Cbc0010I After 10293 nodes, 4862 on tree, 24323 best solution, best possible 4436.7757 (9855.44 seconds)
Cbc0010I After 10296 nodes, 4860 on tree, 24323 best solution, best possible 4436.7757 (9860.61 seconds)
Cbc0010I After 10297 nodes, 4861 on tree, 24323 best solution, best possible 4436.7757 (9866.13 seconds)
Cbc0010I After 10298 nodes, 4861 on tree, 24323 best solution, best possible 4436.7757 (9877.32 seconds)
Cbc0010I After 10299 nodes, 4860 on tree, 24323 best solution, best possible 4436.7757 (9885.33 seconds)
Cbc0010I After 10300 nodes, 4860 on tree, 24323 best solution, best possible 4436.7757 (9887.00 seconds)
Cbc0010I After 10301 nodes, 4861 on tree, 24323 best solution, best possible 4436.7757 (9899.30 seconds)
Cbc0010I After 10302 nodes, 4861 on tree, 24323 best solution, best possible 4436.7757 (9912.77 seconds)
Cbc0010I After 10303 nodes, 4862 on tree, 24323 best solution, best possible 4436.7757 (9914.41 seconds)
Cbc0010I After 10304 nodes, 4863 on tree, 24323 best solution, best possible 4436.7757 (9916.19 seconds)
Cbc0010I After 10305 nodes, 4864 on tree, 24323 best solution, best possible 4436.7757 (9918.67 seconds)
Cbc0010I After 10306 nodes, 4864 on tree, 24323 best solution, best possible 4436.7757 (9921.13 seconds)
Cbc0010I After 10307 nodes, 4865 on tree, 24323 best solution, best possible 4436.7757 (9922.73 seconds)
Cbc0010I After 10309 nodes, 4864 on tree, 24323 best solution, best possible 4436.7757 (9927.23 seconds)
Cbc0010I After 10312 nodes, 4863 on tree, 24323 best solution, best possible 4436.7757 (9928.72 seconds)
Cbc0010I After 10313 nodes, 4863 on tree, 24323 best solution, best possible 4436.7757 (9934.60 seconds)
Cbc0010I After 10316 nodes, 4861 on tree, 24323 best solution, best possible 4436.7757 (9938.71 seconds)
Cbc0010I After 10317 nodes, 4862 on tree, 24323 best solution, best possible 4436.7757 (9940.84 seconds)
Cbc0010I After 10318 nodes, 4863 on tree, 24323 best solution, best possible 4436.7757 (9942.33 seconds)
Cbc0010I After 10319 nodes, 4863 on tree, 24323 best solution, best possible 4436.7757 (9943.75 seconds)
Cbc0010I After 10320 nodes, 4864 on tree, 24323 best solution, best possible 4436.7757 (9944.88 seconds)
Cbc0010I After 10321 nodes, 4865 on tree, 24323 best solution, best possible 4436.7757 (9954.00 seconds)
Cbc0010I After 10322 nodes, 4865 on tree, 24323 best solution, best possible 4436.7757 (9964.62 seconds)
Cbc0010I After 10324 nodes, 4865 on tree, 24323 best solution, best possible 4436.7757 (9966.74 seconds)
Cbc0010I After 10326 nodes, 4864 on tree, 24323 best solution, best possible 4436.7757 (9970.00 seconds)
Cbc0010I After 10327 nodes, 4865 on tree, 24323 best solution, best possible 4436.7757 (9971.88 seconds)
Cbc0010I After 10328 nodes, 4865 on tree, 24323 best solution, best possible 4436.7757 (9975.38 seconds)
Cbc0010I After 10329 nodes, 4866 on tree, 24323 best solution, best possible 4436.7757 (9978.93 seconds)
Cbc0010I After 10331 nodes, 4865 on tree, 24323 best solution, best possible 4436.7757 (9988.31 seconds)
Cbc0010I After 10333 nodes, 4865 on tree, 24323 best solution, best possible 4436.7757 (9989.75 seconds)
Cbc0010I After 10334 nodes, 4865 on tree, 24323 best solution, best possible 4436.7757 (9992.52 seconds)
Cbc0010I After 10337 nodes, 4863 on tree, 24323 best solution, best possible 4436.7757 (9995.47 seconds)
Cbc0010I After 10338 nodes, 4862 on tree, 24323 best solution, best possible 4436.7757 (9996.31 seconds)
Cbc0010I After 10339 nodes, 4863 on tree, 24323 best solution, best possible 4436.7757 (9998.26 seconds)
Cbc0010I After 10340 nodes, 4864 on tree, 24323 best solution, best possible 4436.7757 (9999.36 seconds)
Cbc0010I After 10341 nodes, 4865 on tree, 24323 best solution, best possible 4436.7757 (10001.32 seconds)
Cbc0010I After 10342 nodes, 4865 on tree, 24323 best solution, best possible 4436.7757 (10003.58 seconds)
