Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/neos-3627168-kasai.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/neos-3627168-kasai.txt -quit (default strategy 1)
At line 1 NAME          neos-3627168-kasai
At line 2 ROWS
At line 1659 COLUMNS
At line 6823 RHS
At line 7818 BOUNDS
At line 8284 ENDATA
Problem neos-3627168-kasai has 1655 rows, 1462 columns and 5158 elements
Coin0008I neos-3627168-kasai read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 945808 - 0.207023 seconds
Cgl0004I processed model has 1652 rows, 1400 columns (476 integer (476 of which binary)) and 4158 elements
Coin3009W Conflict graph built in 0.001 seconds, density: 0.012%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 157 integers unsatisfied sum - 43.2401
Cbc0038I Pass   1: suminf.   15.24531 (83) obj. 968401 iterations 500
Cbc0038I Pass   2: suminf.   12.29192 (79) obj. 969092 iterations 39
Cbc0038I Pass   3: suminf.    3.31194 (23) obj. 981104 iterations 116
Cbc0038I Pass   4: suminf.    0.88000 (12) obj. 989076 iterations 40
Cbc0038I Solution found of 991856
Cbc0038I Relaxing continuous gives 991523
Cbc0038I Before mini branch and bound, 263 integers at bound fixed and 324 continuous
Cbc0038I Full problem 1652 rows 1400 columns, reduced to 400 rows 385 columns
Cbc0038I Mini branch and bound improved solution from 991523 to 989622 (1.48 seconds)
Cbc0038I Round again with cutoff of 986094
Cbc0038I Pass   5: suminf.   15.24531 (83) obj. 968401 iterations 0
Cbc0038I Pass   6: suminf.   12.29192 (79) obj. 969092 iterations 58
Cbc0038I Pass   7: suminf.    5.84577 (57) obj. 972228 iterations 66
Cbc0038I Pass   8: suminf.    1.52491 (20) obj. 982154 iterations 72
Cbc0038I Pass   9: suminf.    0.19204 (3) obj. 986094 iterations 84
Cbc0038I Pass  10: suminf.    0.17982 (3) obj. 986094 iterations 3
Cbc0038I Pass  11: suminf.    0.92859 (3) obj. 986094 iterations 28
Cbc0038I Pass  12: suminf.    0.13131 (2) obj. 986094 iterations 22
Cbc0038I Pass  13: suminf.    5.04140 (27) obj. 986094 iterations 261
Cbc0038I Pass  14: suminf.    3.50183 (19) obj. 986094 iterations 76
Cbc0038I Pass  15: suminf.    1.76272 (8) obj. 986094 iterations 90
Cbc0038I Pass  16: suminf.    1.65129 (9) obj. 986094 iterations 26
Cbc0038I Pass  17: suminf.    2.10612 (11) obj. 986094 iterations 43
Cbc0038I Pass  18: suminf.    2.11091 (11) obj. 986094 iterations 10
Cbc0038I Pass  19: suminf.    1.71634 (11) obj. 986094 iterations 50
Cbc0038I Pass  20: suminf.    1.71634 (11) obj. 986094 iterations 2
Cbc0038I Pass  21: suminf.    2.63233 (11) obj. 986094 iterations 51
Cbc0038I Pass  22: suminf.    2.61324 (13) obj. 986094 iterations 8
Cbc0038I Pass  23: suminf.    3.26009 (16) obj. 986094 iterations 48
Cbc0038I Pass  24: suminf.    3.25567 (18) obj. 986094 iterations 5
Cbc0038I Pass  25: suminf.    1.56725 (6) obj. 986094 iterations 86
Cbc0038I Pass  26: suminf.    1.26167 (6) obj. 986094 iterations 77
Cbc0038I Pass  27: suminf.   12.96482 (61) obj. 986094 iterations 353
Cbc0038I Pass  28: suminf.    8.46968 (48) obj. 986094 iterations 125
Cbc0038I Pass  29: suminf.    6.11743 (31) obj. 986094 iterations 154
Cbc0038I Pass  30: suminf.    5.07514 (28) obj. 986094 iterations 32
Cbc0038I Pass  31: suminf.    5.08030 (24) obj. 986094 iterations 111
Cbc0038I Pass  32: suminf.    4.21003 (22) obj. 986094 iterations 50
Cbc0038I Pass  33: suminf.    4.07728 (19) obj. 986094 iterations 46
Cbc0038I Pass  34: suminf.    3.95199 (20) obj. 986094 iterations 14
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 164 integers at bound fixed and 201 continuous
Cbc0038I Full problem 1652 rows 1400 columns, reduced to 900 rows 787 columns - 108 fixed gives 644, 593 - ok now
Cbc0038I Full problem 1652 rows 1400 columns, reduced to 644 rows 592 columns
Cbc0038I Mini branch and bound did not improve solution (3.13 seconds)
Cbc0038I After 3.13 seconds - Feasibility pump exiting with objective of 989622 - took 2.83 seconds
Cbc0012I Integer solution of 989621.93 found by feasibility pump after 0 iterations and 0 nodes (3.16 seconds)
Cbc0038I Full problem 1652 rows 1400 columns, reduced to 642 rows 550 columns
Cbc0031I 211 added rows had average density of 7.7772512
Cbc0013I At root node, 211 cuts changed objective from 954341.03 to 967481.12 in 43 passes
Cbc0014I Cut generator 0 (Probing) - 1147 row cuts average 2.4 elements, 0 column cuts (93 active)  in 0.093 seconds - new frequency is 1
Cbc0014I Cut generator 1 (Gomory) - 290 row cuts average 22.7 elements, 0 column cuts (0 active)  in 0.590 seconds - new frequency is 1
Cbc0014I Cut generator 2 (Knapsack) - 46 row cuts average 13.5 elements, 0 column cuts (0 active)  in 0.233 seconds - new frequency is 1
Cbc0014I Cut generator 3 (liftKnapsack) - 45 row cuts average 11.8 elements, 0 column cuts (0 active)  in 0.654 seconds - new frequency is 1
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 701 row cuts average 10.2 elements, 0 column cuts (0 active)  in 0.151 seconds - new frequency is 1
Cbc0014I Cut generator 7 (FlowCover) - 17 row cuts average 11.4 elements, 0 column cuts (0 active)  in 0.107 seconds - new frequency is -100
Cbc0014I Cut generator 8 (TwoMirCuts) - 538 row cuts average 55.0 elements, 0 column cuts (0 active)  in 0.221 seconds - new frequency is 1
Cbc0010I After 0 nodes, 1 on tree, 989621.93 best solution, best possible 967481.12 (10.19 seconds)
Cbc0010I After 242430 nodes, 33358 on tree, 988961.66 best solution, best possible 982920.81 (5204.85 seconds)
Cbc0010I After 242567 nodes, 33352 on tree, 988961.66 best solution, best possible 982920.81 (5205.57 seconds)
Cbc0010I After 242695 nodes, 33355 on tree, 988961.66 best solution, best possible 982920.81 (5206.28 seconds)
Cbc0010I After 242825 nodes, 33356 on tree, 988961.66 best solution, best possible 982920.81 (5206.99 seconds)
Cbc0010I After 242956 nodes, 33373 on tree, 988961.66 best solution, best possible 982920.81 (5207.70 seconds)
Cbc0010I After 243081 nodes, 33356 on tree, 988961.66 best solution, best possible 982920.81 (5208.40 seconds)
Cbc0010I After 243209 nodes, 33365 on tree, 988961.66 best solution, best possible 982920.81 (5209.12 seconds)
Cbc0010I After 243320 nodes, 33361 on tree, 988961.66 best solution, best possible 982920.81 (5209.82 seconds)
Cbc0010I After 243461 nodes, 33354 on tree, 988961.66 best solution, best possible 982920.81 (5210.53 seconds)
Cbc0010I After 243587 nodes, 33355 on tree, 988961.66 best solution, best possible 982920.81 (5211.23 seconds)
Cbc0010I After 243709 nodes, 33353 on tree, 988961.66 best solution, best possible 982920.81 (5211.93 seconds)
Cbc0010I After 243824 nodes, 33357 on tree, 988961.66 best solution, best possible 982920.81 (5212.64 seconds)
Cbc0010I After 243929 nodes, 33359 on tree, 988961.66 best solution, best possible 982920.81 (5213.34 seconds)
Cbc0010I After 244040 nodes, 33357 on tree, 988961.66 best solution, best possible 982920.81 (5214.06 seconds)
Cbc0010I After 244157 nodes, 33350 on tree, 988961.66 best solution, best possible 982920.81 (5214.77 seconds)
Cbc0010I After 244252 nodes, 33362 on tree, 988961.66 best solution, best possible 982920.81 (5215.48 seconds)
Cbc0010I After 244381 nodes, 33367 on tree, 988961.66 best solution, best possible 982920.81 (5216.18 seconds)
Cbc0010I After 244519 nodes, 33360 on tree, 988961.66 best solution, best possible 982920.81 (5216.90 seconds)
Cbc0010I After 244636 nodes, 33357 on tree, 988961.66 best solution, best possible 982920.81 (5217.60 seconds)
Cbc0010I After 244734 nodes, 33356 on tree, 988961.66 best solution, best possible 982920.81 (5218.30 seconds)
Cbc0010I After 244836 nodes, 33350 on tree, 988961.66 best solution, best possible 982920.81 (5219.01 seconds)
Cbc0010I After 244950 nodes, 33360 on tree, 988961.66 best solution, best possible 982920.81 (5219.72 seconds)
Cbc0010I After 245017 nodes, 33367 on tree, 988961.66 best solution, best possible 982921.06 (5220.43 seconds)
Cbc0010I After 245029 nodes, 33371 on tree, 988961.66 best solution, best possible 982921.26 (5221.15 seconds)
Cbc0010I After 245043 nodes, 33376 on tree, 988961.66 best solution, best possible 982921.58 (5221.90 seconds)
Cbc0010I After 245062 nodes, 33380 on tree, 988961.66 best solution, best possible 982921.8 (5222.63 seconds)
Cbc0010I After 245087 nodes, 33389 on tree, 988961.66 best solution, best possible 982922.17 (5223.39 seconds)
Cbc0010I After 245119 nodes, 33403 on tree, 988961.66 best solution, best possible 982922.61 (5224.13 seconds)
Cbc0010I After 245145 nodes, 33414 on tree, 988961.66 best solution, best possible 982922.89 (5224.84 seconds)
Cbc0010I After 245175 nodes, 33426 on tree, 988961.66 best solution, best possible 982923.15 (5225.58 seconds)
Cbc0010I After 245210 nodes, 33441 on tree, 988961.66 best solution, best possible 982923.32 (5226.32 seconds)
Cbc0010I After 245247 nodes, 33452 on tree, 988961.66 best solution, best possible 982923.61 (5227.03 seconds)
Cbc0010I After 245274 nodes, 33460 on tree, 988961.66 best solution, best possible 982923.86 (5227.81 seconds)
Cbc0010I After 245297 nodes, 33466 on tree, 988961.66 best solution, best possible 982924.31 (5228.53 seconds)
Cbc0010I After 245325 nodes, 33475 on tree, 988961.66 best solution, best possible 982924.99 (5229.31 seconds)
Cbc0010I After 245346 nodes, 33482 on tree, 988961.66 best solution, best possible 982925.47 (5230.07 seconds)
Cbc0010I After 245376 nodes, 33496 on tree, 988961.66 best solution, best possible 982925.83 (5230.83 seconds)
Cbc0010I After 245392 nodes, 33499 on tree, 988961.66 best solution, best possible 982925.97 (5231.53 seconds)
Cbc0010I After 245408 nodes, 33504 on tree, 988961.66 best solution, best possible 982926.27 (5232.28 seconds)
Cbc0010I After 245434 nodes, 33516 on tree, 988961.66 best solution, best possible 982926.67 (5233.02 seconds)
Cbc0010I After 245463 nodes, 33525 on tree, 988961.66 best solution, best possible 982926.96 (5233.75 seconds)
Cbc0010I After 245481 nodes, 33529 on tree, 988961.66 best solution, best possible 982927.08 (5234.48 seconds)
Cbc0010I After 245503 nodes, 33535 on tree, 988961.66 best solution, best possible 982927.29 (5235.23 seconds)
Cbc0010I After 245523 nodes, 33543 on tree, 988961.66 best solution, best possible 982927.45 (5235.98 seconds)
Cbc0010I After 245549 nodes, 33550 on tree, 988961.66 best solution, best possible 982927.83 (5236.76 seconds)
Cbc0010I After 245565 nodes, 33556 on tree, 988961.66 best solution, best possible 982927.96 (5237.46 seconds)
Cbc0010I After 245587 nodes, 33563 on tree, 988961.66 best solution, best possible 982928.09 (5238.24 seconds)
Cbc0010I After 245611 nodes, 33571 on tree, 988961.66 best solution, best possible 982928.42 (5238.95 seconds)
Cbc0010I After 245632 nodes, 33576 on tree, 988961.66 best solution, best possible 982928.79 (5239.65 seconds)
Cbc0010I After 245674 nodes, 33591 on tree, 988961.66 best solution, best possible 982929.25 (5240.36 seconds)
Cbc0010I After 245693 nodes, 33598 on tree, 988961.66 best solution, best possible 982929.48 (5241.08 seconds)
Cbc0010I After 245711 nodes, 33602 on tree, 988961.66 best solution, best possible 982929.84 (5241.80 seconds)
Cbc0010I After 245728 nodes, 33603 on tree, 988961.66 best solution, best possible 982930.17 (5242.53 seconds)
Cbc0010I After 245749 nodes, 33612 on tree, 988961.66 best solution, best possible 982930.34 (5243.27 seconds)
Cbc0010I After 245763 nodes, 33616 on tree, 988961.66 best solution, best possible 982930.73 (5244.00 seconds)
Cbc0010I After 245788 nodes, 33622 on tree, 988961.66 best solution, best possible 982930.95 (5244.75 seconds)
Cbc0010I After 245806 nodes, 33629 on tree, 988961.66 best solution, best possible 982931.11 (5245.52 seconds)
Cbc0010I After 245829 nodes, 33640 on tree, 988961.66 best solution, best possible 982931.43 (5246.23 seconds)
Cbc0010I After 245847 nodes, 33644 on tree, 988961.66 best solution, best possible 982931.73 (5246.96 seconds)
Cbc0010I After 245881 nodes, 33657 on tree, 988961.66 best solution, best possible 982932.32 (5247.74 seconds)
Cbc0010I After 245907 nodes, 33666 on tree, 988961.66 best solution, best possible 982932.67 (5248.50 seconds)
Cbc0010I After 245924 nodes, 33671 on tree, 988961.66 best solution, best possible 982932.88 (5249.22 seconds)
Cbc0010I After 245945 nodes, 33675 on tree, 988961.66 best solution, best possible 982933.19 (5249.97 seconds)
Cbc0010I After 245965 nodes, 33684 on tree, 988961.66 best solution, best possible 982933.38 (5250.72 seconds)
Cbc0010I After 245991 nodes, 33695 on tree, 988961.66 best solution, best possible 982933.68 (5251.43 seconds)
Cbc0010I After 246064 nodes, 33706 on tree, 988961.66 best solution, best possible 982933.84 (5252.14 seconds)
Cbc0010I After 246197 nodes, 33699 on tree, 988961.66 best solution, best possible 982933.84 (5252.84 seconds)
Cbc0010I After 246289 nodes, 33699 on tree, 988961.66 best solution, best possible 982933.84 (5253.55 seconds)
Cbc0010I After 246419 nodes, 33695 on tree, 988961.66 best solution, best possible 982933.84 (5254.25 seconds)
Cbc0010I After 246515 nodes, 33698 on tree, 988961.66 best solution, best possible 982933.84 (5254.96 seconds)
Cbc0010I After 246635 nodes, 33690 on tree, 988961.66 best solution, best possible 982933.84 (5255.66 seconds)
Cbc0010I After 246754 nodes, 33695 on tree, 988961.66 best solution, best possible 982933.84 (5256.37 seconds)
Cbc0010I After 246855 nodes, 33695 on tree, 988961.66 best solution, best possible 982933.84 (5257.07 seconds)
Cbc0010I After 246939 nodes, 33696 on tree, 988961.66 best solution, best possible 982933.84 (5257.78 seconds)
Cbc0010I After 247062 nodes, 33689 on tree, 988961.66 best solution, best possible 982933.84 (5258.49 seconds)
Cbc0010I After 247176 nodes, 33691 on tree, 988961.66 best solution, best possible 982933.84 (5259.20 seconds)
Cbc0010I After 247297 nodes, 33689 on tree, 988961.66 best solution, best possible 982933.84 (5259.91 seconds)
Cbc0010I After 247415 nodes, 33687 on tree, 988961.66 best solution, best possible 982933.84 (5260.62 seconds)
Cbc0010I After 247532 nodes, 33686 on tree, 988961.66 best solution, best possible 982933.84 (5261.33 seconds)
Cbc0010I After 247650 nodes, 33700 on tree, 988961.66 best solution, best possible 982933.84 (5262.04 seconds)
Cbc0010I After 247765 nodes, 33697 on tree, 988961.66 best solution, best possible 982933.84 (5262.75 seconds)
Cbc0010I After 247887 nodes, 33704 on tree, 988961.66 best solution, best possible 982933.84 (5263.45 seconds)
Cbc0010I After 247998 nodes, 33689 on tree, 988961.66 best solution, best possible 982933.84 (5264.16 seconds)
Cbc0010I After 248085 nodes, 33691 on tree, 988961.66 best solution, best possible 982933.84 (5264.87 seconds)
Cbc0010I After 248144 nodes, 33688 on tree, 988961.66 best solution, best possible 982933.84 (5265.58 seconds)
Cbc0010I After 248246 nodes, 33684 on tree, 988961.66 best solution, best possible 982933.84 (5266.28 seconds)
Cbc0010I After 248304 nodes, 33690 on tree, 988961.66 best solution, best possible 982933.84 (5266.99 seconds)
Cbc0010I After 248405 nodes, 33684 on tree, 988961.66 best solution, best possible 982933.84 (5267.73 seconds)
Cbc0010I After 248497 nodes, 33694 on tree, 988961.66 best solution, best possible 982933.84 (5268.43 seconds)
Cbc0010I After 248615 nodes, 33694 on tree, 988961.66 best solution, best possible 982933.84 (5269.15 seconds)
Cbc0010I After 248722 nodes, 33693 on tree, 988961.66 best solution, best possible 982933.84 (5269.85 seconds)
Cbc0010I After 248850 nodes, 33688 on tree, 988961.66 best solution, best possible 982933.84 (5270.56 seconds)
Cbc0010I After 248956 nodes, 33690 on tree, 988961.66 best solution, best possible 982933.84 (5271.27 seconds)
Cbc0010I After 249009 nodes, 33693 on tree, 988961.66 best solution, best possible 982933.95 (5271.99 seconds)
Cbc0010I After 249022 nodes, 33695 on tree, 988961.66 best solution, best possible 982934.1 (5272.76 seconds)
Cbc0010I After 249042 nodes, 33700 on tree, 988961.66 best solution, best possible 982934.31 (5273.53 seconds)
Cbc0010I After 249062 nodes, 33706 on tree, 988961.66 best solution, best possible 982934.61 (5274.32 seconds)
Cbc0010I After 249077 nodes, 33709 on tree, 988961.66 best solution, best possible 982934.93 (5275.05 seconds)
Cbc0010I After 249101 nodes, 33717 on tree, 988961.66 best solution, best possible 982935.36 (5275.80 seconds)
Cbc0010I After 249125 nodes, 33724 on tree, 988961.66 best solution, best possible 982935.6 (5276.51 seconds)
Cbc0010I After 249143 nodes, 33730 on tree, 988961.66 best solution, best possible 982935.91 (5277.25 seconds)
Cbc0010I After 249159 nodes, 33734 on tree, 988961.66 best solution, best possible 982936.1 (5278.01 seconds)
Cbc0010I After 249173 nodes, 33739 on tree, 988961.66 best solution, best possible 982936.27 (5278.73 seconds)
Cbc0010I After 249194 nodes, 33747 on tree, 988961.66 best solution, best possible 982936.61 (5279.43 seconds)
Cbc0010I After 249222 nodes, 33757 on tree, 988961.66 best solution, best possible 982936.98 (5280.19 seconds)
Cbc0010I After 249252 nodes, 33767 on tree, 988961.66 best solution, best possible 982937.32 (5280.95 seconds)
Cbc0010I After 249271 nodes, 33772 on tree, 988961.66 best solution, best possible 982937.5 (5281.66 seconds)
Cbc0010I After 249295 nodes, 33781 on tree, 988961.66 best solution, best possible 982937.79 (5282.39 seconds)
Cbc0010I After 249324 nodes, 33788 on tree, 988961.66 best solution, best possible 982938.18 (5283.14 seconds)
Cbc0010I After 249348 nodes, 33797 on tree, 988961.66 best solution, best possible 982938.4 (5283.84 seconds)
Cbc0010I After 249369 nodes, 33805 on tree, 988961.66 best solution, best possible 982938.68 (5284.56 seconds)
Cbc0010I After 249392 nodes, 33811 on tree, 988961.66 best solution, best possible 982939.14 (5285.31 seconds)
Cbc0010I After 249409 nodes, 33819 on tree, 988961.66 best solution, best possible 982939.45 (5286.02 seconds)
Cbc0010I After 249429 nodes, 33824 on tree, 988961.66 best solution, best possible 982939.59 (5286.72 seconds)
Cbc0010I After 249457 nodes, 33831 on tree, 988961.66 best solution, best possible 982939.95 (5287.43 seconds)
Cbc0010I After 249476 nodes, 33838 on tree, 988961.66 best solution, best possible 982940.16 (5288.14 seconds)
Cbc0010I After 249491 nodes, 33843 on tree, 988961.66 best solution, best possible 982940.33 (5288.86 seconds)
Cbc0010I After 249514 nodes, 33851 on tree, 988961.66 best solution, best possible 982940.71 (5289.57 seconds)
Cbc0010I After 249547 nodes, 33860 on tree, 988961.66 best solution, best possible 982941.11 (5290.33 seconds)
Cbc0010I After 249576 nodes, 33867 on tree, 988961.66 best solution, best possible 982941.58 (5291.04 seconds)
Cbc0010I After 249589 nodes, 33872 on tree, 988961.66 best solution, best possible 982941.72 (5291.76 seconds)
Cbc0010I After 249609 nodes, 33878 on tree, 988961.66 best solution, best possible 982941.96 (5292.52 seconds)
Cbc0010I After 249623 nodes, 33884 on tree, 988961.66 best solution, best possible 982942.05 (5293.24 seconds)
Cbc0010I After 249641 nodes, 33888 on tree, 988961.66 best solution, best possible 982942.38 (5293.95 seconds)
Cbc0010I After 249671 nodes, 33898 on tree, 988961.66 best solution, best possible 982942.61 (5294.67 seconds)
Cbc0010I After 249689 nodes, 33904 on tree, 988961.66 best solution, best possible 982942.79 (5295.40 seconds)
Cbc0010I After 249715 nodes, 33911 on tree, 988961.66 best solution, best possible 982943.16 (5296.18 seconds)
Cbc0010I After 249733 nodes, 33918 on tree, 988961.66 best solution, best possible 982943.67 (5296.92 seconds)
Cbc0010I After 249751 nodes, 33920 on tree, 988961.66 best solution, best possible 982943.97 (5297.66 seconds)
Cbc0010I After 249765 nodes, 33926 on tree, 988961.66 best solution, best possible 982944.21 (5298.37 seconds)
Cbc0010I After 249792 nodes, 33935 on tree, 988961.66 best solution, best possible 982944.48 (5299.09 seconds)
Cbc0010I After 249806 nodes, 33942 on tree, 988961.66 best solution, best possible 982944.64 (5299.79 seconds)
Cbc0010I After 249822 nodes, 33947 on tree, 988961.66 best solution, best possible 982944.78 (5300.51 seconds)
Cbc0010I After 249846 nodes, 33957 on tree, 988961.66 best solution, best possible 982945.18 (5301.28 seconds)
Cbc0010I After 249878 nodes, 33967 on tree, 988961.66 best solution, best possible 982945.53 (5302.03 seconds)
Cbc0010I After 249902 nodes, 33976 on tree, 988961.66 best solution, best possible 982945.77 (5302.77 seconds)
Cbc0010I After 249921 nodes, 33982 on tree, 988961.66 best solution, best possible 982946.05 (5303.48 seconds)
Cbc0010I After 249950 nodes, 33992 on tree, 988961.66 best solution, best possible 982946.46 (5304.24 seconds)
Cbc0010I After 249968 nodes, 33998 on tree, 988961.66 best solution, best possible 982946.83 (5304.95 seconds)
Cbc0010I After 249986 nodes, 34006 on tree, 988961.66 best solution, best possible 982947.02 (5305.65 seconds)
Cbc0010I After 250038 nodes, 34017 on tree, 988961.66 best solution, best possible 982947.13 (5306.36 seconds)
Cbc0010I After 250148 nodes, 34010 on tree, 988961.66 best solution, best possible 982947.13 (5307.07 seconds)
Cbc0010I After 250203 nodes, 34006 on tree, 988961.66 best solution, best possible 982947.13 (5307.79 seconds)
Cbc0010I After 250329 nodes, 34022 on tree, 988961.66 best solution, best possible 982947.13 (5308.51 seconds)
Cbc0010I After 250439 nodes, 34017 on tree, 988961.66 best solution, best possible 982947.13 (5309.21 seconds)
Cbc0010I After 250560 nodes, 34026 on tree, 988961.66 best solution, best possible 982947.13 (5309.92 seconds)
Cbc0010I After 250670 nodes, 34025 on tree, 988961.66 best solution, best possible 982947.13 (5310.62 seconds)
Cbc0010I After 250803 nodes, 34024 on tree, 988961.66 best solution, best possible 982947.13 (5311.34 seconds)
Cbc0010I After 250913 nodes, 34027 on tree, 988961.66 best solution, best possible 982947.13 (5312.04 seconds)
Cbc0010I After 251029 nodes, 34019 on tree, 988961.66 best solution, best possible 982947.13 (5312.75 seconds)
Cbc0010I After 251151 nodes, 34021 on tree, 988961.66 best solution, best possible 982947.13 (5313.46 seconds)
Cbc0010I After 251275 nodes, 34016 on tree, 988961.66 best solution, best possible 982947.13 (5314.17 seconds)
Cbc0010I After 251381 nodes, 34008 on tree, 988961.66 best solution, best possible 982947.13 (5314.89 seconds)
Cbc0010I After 251456 nodes, 34023 on tree, 988961.66 best solution, best possible 982947.13 (5315.60 seconds)
Cbc0010I After 251567 nodes, 34013 on tree, 988961.66 best solution, best possible 982947.13 (5316.30 seconds)
Cbc0010I After 251660 nodes, 34006 on tree, 988961.66 best solution, best possible 982947.13 (5317.03 seconds)
Cbc0010I After 251676 nodes, 34014 on tree, 988961.66 best solution, best possible 982947.13 (5317.73 seconds)
Cbc0010I After 251688 nodes, 34018 on tree, 988961.66 best solution, best possible 982947.13 (5318.51 seconds)
Cbc0010I After 251724 nodes, 34034 on tree, 988961.66 best solution, best possible 982947.13 (5319.21 seconds)
Cbc0010I After 251843 nodes, 34033 on tree, 988961.66 best solution, best possible 982947.13 (5319.92 seconds)
Cbc0010I After 251970 nodes, 34031 on tree, 988961.66 best solution, best possible 982947.13 (5320.63 seconds)
Cbc0010I After 252099 nodes, 34029 on tree, 988961.66 best solution, best possible 982947.13 (5321.34 seconds)
Cbc0010I After 252224 nodes, 34028 on tree, 988961.66 best solution, best possible 982947.13 (5322.04 seconds)
Cbc0010I After 252337 nodes, 34039 on tree, 988961.66 best solution, best possible 982947.13 (5322.75 seconds)
Cbc0010I After 252424 nodes, 34046 on tree, 988961.66 best solution, best possible 982947.13 (5323.45 seconds)
Cbc0010I After 252520 nodes, 34030 on tree, 988961.66 best solution, best possible 982947.13 (5324.16 seconds)
Cbc0010I After 252583 nodes, 34044 on tree, 988961.66 best solution, best possible 982947.13 (5324.87 seconds)
Cbc0010I After 252654 nodes, 34041 on tree, 988961.66 best solution, best possible 982947.13 (5325.58 seconds)
Cbc0010I After 252739 nodes, 34040 on tree, 988961.66 best solution, best possible 982947.13 (5326.29 seconds)
Cbc0010I After 252784 nodes, 34039 on tree, 988961.66 best solution, best possible 982947.13 (5327.00 seconds)
Cbc0010I After 252888 nodes, 34036 on tree, 988961.66 best solution, best possible 982947.13 (5327.71 seconds)
Cbc0010I After 252944 nodes, 34038 on tree, 988961.66 best solution, best possible 982947.13 (5328.43 seconds)
Cbc0010I After 253009 nodes, 34039 on tree, 988961.66 best solution, best possible 982947.24 (5329.16 seconds)
Cbc0010I After 253043 nodes, 34053 on tree, 988961.66 best solution, best possible 982947.73 (5329.95 seconds)
Cbc0010I After 253061 nodes, 34058 on tree, 988961.66 best solution, best possible 982948.1 (5330.71 seconds)
Cbc0010I After 253072 nodes, 34061 on tree, 988961.66 best solution, best possible 982948.27 (5331.42 seconds)
Cbc0010I After 253105 nodes, 34076 on tree, 988961.66 best solution, best possible 982948.54 (5332.12 seconds)
Cbc0010I After 253126 nodes, 34080 on tree, 988961.66 best solution, best possible 982948.81 (5332.87 seconds)
Cbc0010I After 253144 nodes, 34087 on tree, 988961.66 best solution, best possible 982949.22 (5333.59 seconds)
Cbc0010I After 253164 nodes, 34092 on tree, 988961.66 best solution, best possible 982949.48 (5334.34 seconds)
Cbc0010I After 253194 nodes, 34104 on tree, 988961.66 best solution, best possible 982949.74 (5335.06 seconds)
Cbc0010I After 253219 nodes, 34114 on tree, 988961.66 best solution, best possible 982950.14 (5335.80 seconds)
Cbc0010I After 253246 nodes, 34126 on tree, 988961.66 best solution, best possible 982950.59 (5336.57 seconds)
Cbc0010I After 253263 nodes, 34132 on tree, 988961.66 best solution, best possible 982950.75 (5337.34 seconds)
Cbc0010I After 253278 nodes, 34138 on tree, 988961.66 best solution, best possible 982950.85 (5338.06 seconds)
Cbc0010I After 253321 nodes, 34153 on tree, 988961.66 best solution, best possible 982951.46 (5338.77 seconds)
Cbc0010I After 253334 nodes, 34158 on tree, 988961.66 best solution, best possible 982951.72 (5339.52 seconds)
Cbc0010I After 253351 nodes, 34161 on tree, 988961.66 best solution, best possible 982951.89 (5340.25 seconds)
Cbc0010I After 253384 nodes, 34173 on tree, 988961.66 best solution, best possible 982952.26 (5340.97 seconds)
Cbc0010I After 253408 nodes, 34184 on tree, 988961.66 best solution, best possible 982952.43 (5341.68 seconds)
Cbc0010I After 253451 nodes, 34203 on tree, 988961.66 best solution, best possible 982952.8 (5342.41 seconds)
Cbc0010I After 253479 nodes, 34214 on tree, 988961.66 best solution, best possible 982953.42 (5343.17 seconds)
Cbc0010I After 253497 nodes, 34221 on tree, 988961.66 best solution, best possible 982953.6 (5343.92 seconds)
Cbc0010I After 253519 nodes, 34227 on tree, 988961.66 best solution, best possible 982953.79 (5344.63 seconds)
Cbc0010I After 253547 nodes, 34239 on tree, 988961.66 best solution, best possible 982954.21 (5345.38 seconds)
Cbc0010I After 253569 nodes, 34246 on tree, 988961.66 best solution, best possible 982954.57 (5346.13 seconds)
Cbc0010I After 253600 nodes, 34256 on tree, 988961.66 best solution, best possible 982954.92 (5346.84 seconds)
Cbc0010I After 253611 nodes, 34260 on tree, 988961.66 best solution, best possible 982955.02 (5347.60 seconds)
Cbc0010I After 253623 nodes, 34264 on tree, 988961.66 best solution, best possible 982955.22 (5348.35 seconds)
Cbc0010I After 253661 nodes, 34279 on tree, 988961.66 best solution, best possible 982955.79 (5349.08 seconds)
Cbc0010I After 253676 nodes, 34284 on tree, 988961.66 best solution, best possible 982955.94 (5349.80 seconds)
Cbc0010I After 253690 nodes, 34289 on tree, 988961.66 best solution, best possible 982956.03 (5350.53 seconds)
Cbc0010I After 253725 nodes, 34305 on tree, 988961.66 best solution, best possible 982956.4 (5351.28 seconds)
